playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%
cpl::Football_Player::64ff8ebb61c74060b52ab17341495a05,M. Ferrin,York,Midfielder,27,2008,4,3,26,7,17,3,19,24,54,3,2,0,86.0,1.3,36.73
cpl::Football_Player::013f2c6247454e60b16f8b8fb80f1c00,M. Baldisimo,Cavalry,Midfielder,17,756,1,0,5,1,2,0,13,15,9,1,4,1,88.0,1.67,56.25
cpl::Football_Player::f96ba1d3c2ae48a9b93c5022d4b5a8a8,J. Lopez,York,Midfielder,4,16,0,0,0,0,0,0,0,1,2,0,0,0,50.0,0.0,33.33
cpl::Football_Player::b0a7f5c0cf994edbb5392b5b73bf8898,T. Powell,Vancouver FC,Midfielder,18,531,0,1,5,1,1,1,15,5,8,0,0,0,81.0,2.37,10.0
cpl::Football_Player::cb6350ba52f94d62a3a2a09318cd7220,L. Accettola,York,Midfielder,15,567,2,0,5,2,2,0,11,7,8,0,0,0,86.0,1.43,44.44
cpl::Football_Player::b428d3e5d4c24213a3e6af3b838d650d,C. Zeppieri,York,Midfielder,2,29,0,0,0,0,0,0,0,1,0,0,1,0,79.0,3.1,0.0
cpl::Football_Player::58430e4fe62548d7894e74b9202fcbc1,N. Mezquida,Vancouver FC,Midfielder,18,1116,5,1,22,6,15,1,10,28,15,0,5,1,80.0,2.1,21.88
cpl::Football_Player::b0ea2d178d304a30ace558498e189223,Juan Batista,Vancouver FC,Midfielder,14,487,0,0,9,0,3,0,5,7,11,0,0,0,72.0,2.96,66.67
cpl::Football_Player::3e29f3a4fcaa401fb6b92e75b6a94f42,M. Piepgrass,Cavalry,Midfielder,15,974,0,1,4,1,1,1,15,27,24,0,3,0,84.0,0.83,56.25
cpl::Football_Player::aa1db7ded36d4bcfb24c39897b772860,W. Wandje,Valour,Midfielder,2,51,0,0,0,0,0,0,1,1,0,0,0,0,73.0,3.53,0.0
cpl::Football_Player::468783c9b1c041c987781c4facdee0b1,J. Hartill,Atlético,Midfielder,1,3,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0.0,50.0
cpl::Football_Player::178b7fd6fe544d09bebc9697cde5b731,A. Umanzor,York,Midfielder,1,4,0,0,0,0,0,0,0,1,0,0,1,0,,0.0,0.0
cpl::Football_Player::b0fedc30eb604eb788bae2badfa4fe2b,K. Froese,Valour,Midfielder,14,957,3,4,15,7,9,4,5,14,8,3,3,0,82.0,2.07,55.56
cpl::Football_Player::9b7094aee7c641cbac9d8be17145e9af,Michel,Vancouver FC,Midfielder,13,580,0,0,2,0,0,0,10,9,11,0,1,0,87.0,2.33,50.0
cpl::Football_Player::b0f2bab1e3bd4880a057607ae79ef51c,A. Ouattara,Vancouver FC,Midfielder,7,306,0,1,5,1,0,1,4,7,5,0,3,0,81.0,1.18,57.14
cpl::Football_Player::0525cb3281384e73b36ee21ac71810c5,L. López,York,Midfielder,11,779,3,0,9,3,4,0,9,5,9,2,3,0,89.0,1.27,20.0
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,Pacific,Midfielder,11,836,0,0,1,0,0,0,11,6,2,0,1,0,87.0,2.58,66.67
cpl::Football_Player::5e3618d3335b4f5b8d239395023ae296,R. Juhmi,Pacific,Midfielder,10,701,0,1,2,1,1,1,19,19,7,0,4,0,86.0,2.31,61.54
cpl::Football_Player::45331ec5d96b40fc917dd8c77336b5bb,Jessé Costa,York,Midfielder,5,75,0,0,1,0,1,0,0,4,1,0,2,0,75.0,1.2,0.0
cpl::Football_Player::e8768ad114d74ff98efac31e2ba6d402,H. Paton,Forge,Midfielder,6,115,0,1,1,1,1,1,1,0,3,0,0,0,83.0,0.78,66.67
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,2,41,0,0,1,0,0,0,1,1,0,0,0,0,59.0,0.0,0.0
cpl::Football_Player::43059b02bd294234aae2d3c8a806f9b7,L. Juričić,Wanderers,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
