playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%
cpl::Football_Player::b9995e16df9a44fb902eff37a3413e43,M. Bibishkov,York,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
cpl::Football_Player::6fcf09933f254171a16a70196c61c7e0,O. Botello,York,Forward,21,1581,1,4,12,5,3,4,28,23,23,0,7,0,84.0,1.2,52.17
cpl::Football_Player::1445e6a3753f48798c8bcc200069bdb6,A. Reid,York,Forward,27,1412,4,4,14,8,10,4,18,26,27,4,7,0,75.0,1.27,17.86
cpl::Football_Player::a63da4a535904f639ece3007ff800854,Gabriel Bitar,York,Forward,26,1102,5,2,21,7,8,2,15,29,19,2,7,0,81.0,1.63,9.09
cpl::Football_Player::29b80ce439ab453abb1f55797afba749,Y. Toualy,Pacific,Forward,25,1216,4,1,18,5,11,1,21,19,15,3,1,0,84.0,2.29,0.0
cpl::Football_Player::03cdc7a6041945c5bc297dd76227db5f,M. Filion,Forge,Forward,15,220,3,0,7,3,4,0,2,6,2,4,0,0,70.0,1.23,37.5
cpl::Football_Player::a362fb24be5140a088b0b6d616cad102,J. Layne,Valour,Forward,11,421,0,0,4,0,3,0,1,11,8,3,2,1,58.0,1.92,27.27
cpl::Football_Player::cf565a60f22d43a897616135c5775ec0,H. Massunda,Forge,Forward,27,1652,4,5,16,9,7,5,19,19,27,8,1,0,85.0,0.82,36.36
cpl::Football_Player::901d6c67f4fb4410a6035a929953e009,A. Koné,Forge,Forward,11,125,1,0,3,1,2,0,1,8,6,1,2,0,71.0,0.72,20.0
cpl::Football_Player::9f8fdd29f10a47f6a83e1325203e6540,Bryan Alexandre,York,Forward,5,96,0,0,0,0,0,0,0,6,3,1,1,0,64.0,1.88,42.86
cpl::Football_Player::4eb0f3ce9e404d69a8b6b99ca92c02eb,Ralph Khoury,Atlético,Forward,7,70,0,0,1,0,1,0,5,2,2,0,0,0,68.0,0.0,75.0
cpl::Football_Player::e63403e9bab940f29bef92f45ffb29ca,O. Antoniuk,Cavalry,Forward,4,7,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0
cpl::Football_Player::83a3a0f17f4642c39ec1fd18f2b1c115,Bryan Rosa,York,Forward,5,96,0,0,0,0,0,0,0,6,3,1,1,0,64.0,1.88,42.86
cpl::Football_Player::fb2fbc059914452eb9a95cd309d66335,G. Ntignee,Cavalry,Forward,16,1362,4,2,19,6,10,2,16,43,37,12,3,1,71.0,1.52,33.33
cpl::Football_Player::a2bda4ee744a46f5ba2c6d64d47b4f9e,A. Sellouf,Cavalry,Forward,16,353,0,0,6,0,3,0,3,4,4,1,0,0,78.0,3.06,60.0
cpl::Football_Player::a372613653034050a858936ee489a7f1,V. Chernyshev,Pacific,Forward,2,57,0,0,1,0,0,0,1,2,0,0,0,0,30.0,3.16,100.0
cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44,A. Díaz,Pacific,Forward,23,1847,7,1,25,8,16,1,5,10,20,11,3,0,77.0,1.95,31.25
cpl::Football_Player::9bb76f9c898142e29c5b405e62366a59,H. Mbongue,Vancouver FC,Forward,12,900,6,2,12,8,10,2,2,5,5,2,2,0,74.0,1.9,33.33
cpl::Football_Player::bf41bb0adda048e4bed23b2545e0db2a,A. Álvarez,Atlético,Forward,3,57,0,0,2,0,1,0,0,0,3,0,0,0,89.0,1.58,0.0
cpl::Football_Player::04845a4bca8e4e02a819e0c524e909d9,O. van Hattum,Valour,Forward,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0
cpl::Football_Player::2955097a774c415eb54af45aa9fe7b0e,K. Record-Wright,York,Forward,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0
cpl::Football_Player::44bbbee1a40b4627a0d187e56fc881c6,R. Walkes,Wanderers,Forward,2,12,0,0,1,0,0,0,1,2,1,0,0,0,75.0,0.0,0.0
cpl::Football_Player::4d636b2222ce4dadada19f4087f42b9e,J. Assi,Atlético,Forward,5,55,0,0,0,0,0,0,0,3,0,0,2,0,79.0,3.27,0.0
cpl::Football_Player::e59631b9384648c1a9d3a057aabe9412,V. Klonaridis,Forge,Forward,2,74,0,0,2,0,0,0,0,1,1,1,0,0,80.0,0.0,0.0
cpl::Football_Player::9dfc9045ab234f19a37a7fbd9c091f3e,R. Ennin,Atlético,Forward,2,24,1,0,1,1,1,0,0,3,0,0,0,0,67.0,0.0,0.0
cpl::Football_Player::93f7f3cb8d584710981cad41a92eb3e7,D. Chhoeun,York,Forward,1,7,0,0,0,0,0,0,0,1,1,0,0,0,50.0,0.0,0.0
