playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%
cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,Pacific,Defender,20,1016,0,0,4,0,1,0,11,8,19,2,1,0,83.0,2.48,60.0
cpl::Football_Player::242992e119ea4cf3b76878a2029dddac,P. Gee,Vancouver FC,Defender,25,1234,1,0,6,1,3,0,12,9,16,2,3,0,79.0,2.55,50.0
cpl::Football_Player::f5f9dbfb4ae043d7bf4f7094d31693c3,J. Quintana,Pacific,Defender,4,360,0,0,4,0,1,0,5,8,4,0,3,0,83.0,2.0,73.91
cpl::Football_Player::7205a0ef2aab4cf98da19157fb879f8a,E. Lajeunesse,Pacific,Defender,15,1268,0,0,0,0,0,0,9,16,13,1,1,0,81.0,1.77,31.43
cpl::Football_Player::edf6ef9ee973485dbbf8b5123cf83a94,K. Chung,Pacific,Defender,27,2392,1,1,10,2,5,1,50,10,22,0,5,0,87.0,2.11,34.78
cpl::Football_Player::8acd7b030e09457dacf4d02078701836,Allan Enyou,Vancouver FC,Defender,23,1917,0,1,4,1,0,1,23,22,7,0,5,0,83.0,1.83,63.04
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,4,302,0,0,3,0,0,0,3,5,0,0,2,0,93.0,1.19,44.44
cpl::Football_Player::141494f5941d475e9bdcd8c685f15d53,A. Pearlman,Wanderers,Defender,27,2364,2,2,11,4,7,2,38,34,29,3,8,0,79.0,1.1,55.32
cpl::Football_Player::3ebb1a23b8bf4400bf5519f616825cad,K. Sow,Wanderers,Defender,27,2183,0,2,6,2,2,2,18,14,7,1,3,0,89.0,1.2,53.62
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
cpl::Football_Player::9dfa32fd254946aa9189e26a8888a192,E. Bah,Vancouver FC,Defender,27,2270,2,6,23,8,10,6,34,25,76,2,5,0,80.0,1.94,29.63
cpl::Football_Player::1122de539ffd41e896e9f9ac2dbcc457,L. Cloutier,Atlético,Defender,26,2265,0,2,5,2,1,2,22,16,9,0,2,0,91.0,0.99,60.47
cpl::Football_Player::3369d66b5c1c44c38f4b479aed83a7e7,Roberto Alarcón,Valour,Defender,24,1554,0,2,6,2,0,2,41,23,24,1,5,0,88.0,2.37,71.43
cpl::Football_Player::b6597676a5e34edf998b3ef92a3c14d0,M. Campagna,Vancouver FC,Defender,27,2260,1,1,12,2,5,1,30,26,8,2,6,0,86.0,1.83,58.67
cpl::Football_Player::130bf1bad34e405d8bf525d7dab36e0f,T. Walker,Atlético,Defender,17,760,0,1,5,1,1,1,17,14,7,0,2,1,90.0,1.18,50.0
cpl::Football_Player::6d71463236d1442fb192c9170e86e702,M. Hallam,Pacific,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
cpl::Football_Player::f3ffebc2701c4e608f9f5055198c5ec9,D. Norman,Vancouver FC,Defender,23,1758,2,2,11,4,3,2,30,43,15,0,9,0,84.0,2.15,41.38
cpl::Football_Player::474e7cdb2e5742da97bb54f6e7a4e236,S. Kozlovskiy,Atlético,Defender,21,1556,0,0,4,0,0,0,15,24,6,0,5,0,90.0,1.04,38.1
cpl::Football_Player::41a6af9f6ff34b93a944156aafe64ecf,Pedro Machado,Pacific,Defender,13,1145,0,1,6,1,2,1,8,18,8,1,2,0,87.0,1.81,61.29
cpl::Football_Player::8a6c8e7f553849f9a237ca5dd408e66d,B. Levis,Atlético,Defender,11,554,0,0,3,0,1,0,13,8,9,0,1,0,91.0,1.14,93.75
cpl::Football_Player::ba9cc02d980d4b008db9154ee2ce3ccc,K. Egwu,Valour,Defender,23,1724,3,0,7,3,4,0,31,15,9,1,5,0,89.0,2.3,62.5
cpl::Football_Player::a22a6c20e107412398d843c4ab034577,R. Romeo,Valour,Defender,17,1157,0,0,2,0,1,0,9,10,5,1,4,0,87.0,2.41,61.54
cpl::Football_Player::2643a053f0b04373b2b6da28c55fe66e,T. Antonoglou,Valour,Defender,26,2022,2,6,13,8,7,6,25,29,20,1,4,0,88.0,2.14,47.83
cpl::Football_Player::b48a3c5692c34ed3915577a233b54697,N. Abatneh,Atlético,Defender,25,2186,1,0,10,1,4,0,11,15,29,1,5,0,96.0,0.95,44.0
cpl::Football_Player::b5c2bedf649c4d0e99c3d22079bb5a16,J. Coulanges,Atlético,Defender,20,594,2,0,8,2,6,0,19,16,9,2,1,0,84.0,1.06,18.18
cpl::Football_Player::dbd8bd41aa5a42158cc6c3a4c952bfdf,Z. Fernandez,Valour,Defender,14,1194,1,0,2,1,1,0,19,13,22,0,1,0,88.0,2.04,48.0
cpl::Football_Player::f5cced86d80d4ac4b60880f88aecac15,F. Tugwell,Pacific,Defender,4,360,0,0,0,0,0,0,1,3,0,0,0,0,79.0,1.5,62.5
cpl::Football_Player::a742bcbb546f417d9003cfe9bf5e3676,N. Higgins,York,Defender,16,913,0,0,3,0,2,0,11,14,2,0,3,0,90.0,1.58,44.44
cpl::Football_Player::fc76edbb94da42899c7c12d79da56e2e,O. León,York,Defender,19,1705,0,1,7,1,3,1,17,19,27,0,7,1,83.0,1.43,68.89
cpl::Football_Player::77494c5f1b494af9a435e32fc3ca4096,A. Bergman,York,Defender,3,42,0,0,0,0,0,0,0,1,0,0,0,0,62.0,0.0,100.0
cpl::Football_Player::24a77d6eb2fd4d2d875f2d3fbab2679b,R. Ferrazzo,York,Defender,23,1444,3,1,13,4,7,1,23,35,28,2,7,0,77.0,1.37,46.88
cpl::Football_Player::ce073937285b4114bca2f2a3b658f3da,L. Singh,York,Defender,26,2097,0,1,9,1,4,1,24,26,5,1,7,0,87.0,1.63,66.67
cpl::Football_Player::daa25be58b5a4bf1a1a9adfd1aa8bd18,F. Sturing,York,Defender,21,1864,1,0,4,1,4,0,25,27,11,1,6,0,91.0,1.3,48.08
cpl::Football_Player::c7512268d0c64e30a96e1149e696a944,C. DaSilva,York,Defender,5,66,0,0,1,0,0,0,1,1,0,0,0,0,77.0,0.0,100.0
cpl::Football_Player::1c3ffcc6c1e9408b9aa8b9546452a28b,L. Laing,Cavalry,Defender,22,1521,1,0,3,1,2,0,21,24,5,0,5,0,92.0,1.07,58.7
cpl::Football_Player::f65a926f24a34b7aa5fdec34e32cb212,N. Pathé,Vancouver FC,Defender,21,937,6,0,19,6,11,0,5,23,13,4,3,0,78.0,2.11,35.48
cpl::Football_Player::b5392c37961145ba9d2b542150ab0e2f,A. O'Connor,Vancouver FC,Defender,18,1468,0,1,5,1,1,1,22,10,10,1,5,0,82.0,2.39,71.43
cpl::Football_Player::da7371bc78e546b598216e0fcda77c7e,Ahmad Mansour,Pacific,Defender,2,180,0,0,0,0,0,0,4,1,3,0,0,0,88.0,2.5,100.0
cpl::Football_Player::c314ef65be194ced895c50a72967def8,D. Klomp,Cavalry,Defender,13,1126,2,0,7,2,3,0,7,12,4,1,3,0,91.0,1.6,58.82
cpl::Football_Player::e3c6213d153e4ef8920df1abc6c23353,D. Konincks,Valour,Defender,9,736,2,0,3,2,3,0,7,6,1,0,2,0,92.0,1.96,57.14
cpl::Football_Player::2d5018feb2d44e5796770ebc81f9db71,Rony Mbomio,Atlético,Defender,8,623,0,0,3,0,2,0,6,4,5,0,0,0,94.0,0.87,66.67
