playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%
cpl::Football_Player::1bd0dbfb79774479a33b21e4bc153680,C. Haworth,Ottawa Fury,Midfielder,26,1480,0,4,8,0,3,4,12,13,19,2,3,0,73.0,1.09,0
cpl::Football_Player::c5c848174b5945828abd42750238c44c,L. Ricci,Ottawa Fury,Midfielder,6,230,0,0,0,0,0,0,3,4,4,1,0,0,84.0,0.78,0
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,York,Midfielder,17,959,0,1,2,0,0,1,22,18,7,0,2,0,86.0,1.78,0
cpl::Football_Player::06a2eff249fd4320a2c4753d25ea5f0f,M. Polisi,Valour,Midfielder,17,1045,0,0,4,0,1,0,14,19,15,0,4,0,85.0,1.81,0
cpl::Football_Player::2b1131e0053c45b7a043be075195b6ee,J. Ascanio,Valour,Midfielder,4,220,0,1,6,0,4,1,9,9,5,3,1,1,79.0,0.82,0
cpl::Football_Player::faefaad76b26402c9854af3aab596d16,M. Omar,Wanderers,Midfielder,15,1006,0,0,7,0,4,0,11,15,11,0,3,0,91.0,1.25,0
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,15,423,3,2,7,0,3,2,11,12,7,3,2,0,79.0,1.28,0
cpl::Football_Player::0193e9b2803b43938a676ad9232cede8,N. Verhoeven,Atlético,Midfielder,24,1838,0,2,5,0,2,2,22,23,19,1,4,0,83.0,1.32,0
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,24,1987,0,0,10,0,5,0,46,36,16,0,7,0,85.0,0.86,0
cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,Forge,Midfielder,29,2346,3,2,10,0,3,2,30,20,22,1,5,0,88.0,0.92,0
cpl::Football_Player::eae44bc0cb2c42dd86f566cebebbf690,O. Bassett,Atlético,Midfielder,30,2619,8,3,29,0,14,3,15,20,23,2,6,0,84.0,1.0,0
cpl::Football_Player::5d8f9eb42d2a48ac83d0e7bdb6eebf50,A. Sissoko,Atlético,Midfielder,28,2349,0,1,4,0,2,1,24,41,18,0,7,0,84.0,1.07,0
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,19,1473,2,3,20,0,6,3,21,26,13,1,3,2,77.0,0.73,0
cpl::Football_Player::29146de022e149ceb100b57434a926f9,S. Rea,Wanderers,Midfielder,27,2273,5,9,31,0,11,9,19,22,33,6,3,0,78.0,1.23,0
cpl::Football_Player::3c3cd8920062442f93c9e257f9d44111,N. Jensen,Forge,Midfielder,23,771,3,1,11,0,4,1,6,4,14,1,0,0,84.0,0.82,0
cpl::Football_Player::33a38df225e24270b44c1fdfde2eb7a9,C. Mannella,Ottawa Fury,Midfielder,6,89,0,0,0,0,0,0,3,1,0,1,0,0,83.0,3.03,0
