playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%
cpl::Football_Player::fb2fbc059914452eb9a95cd309d66335,G. Ntignee,Cavalry,Forward,2,13,0,0,0,0,0,0,0,0,1,0,0,0,43,0.0,0
cpl::Football_Player::37534b784b5645618118b6cc3a2616e3,R. Robinson,Wanderers,Forward,18,400,0,0,5,0,3,0,3,8,2,1,0,0,75,1.35,0
cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,Pacific,Forward,30,2404,2,6,38,0,24,6,18,20,45,4,4,0,85,1.16,0
cpl::Football_Player::d86703b2ff12429489e4c885d14997b8,C. Smith,Edmonton,Forward,21,596,2,1,8,0,3,1,19,16,17,4,4,1,70,1.96,0
cpl::Football_Player::df0de20d12274b3d9549323a3547572b,J. Heard,Pacific,Forward,27,2103,6,3,22,0,11,3,24,40,48,11,7,0,72,0.98,0
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,29,1944,6,4,27,0,18,4,26,18,28,8,2,0,85,0.79,0
cpl::Football_Player::55dd391822fa4ee9a317707f26e1ddc9,C. Nanco,Forge,Forward,8,209,0,0,1,0,1,0,4,6,6,1,0,0,74,1.29,0
cpl::Football_Player::3b19fa7fb1064556a2c16b457a82a603,D. Daniels,Pacific,Forward,23,956,3,0,13,0,7,0,17,29,13,4,6,0,70,1.32,0
cpl::Football_Player::982a96a792e04404805090a131cb95df,T. Campbell,Vancouver FC,Forward,29,1428,6,4,19,0,13,4,12,18,17,12,2,0,83,0.88,0
cpl::Football_Player::8d395d0de4314a759dc733bec944bbe2,L. Mwandwe,Wanderers,Forward,12,696,0,0,17,0,6,0,6,5,24,3,0,0,75,1.03,0
cpl::Football_Player::3ec3689202904ef38942e9a374e4f6a8,M. Kane,York,Forward,18,368,0,0,2,0,0,0,7,3,5,5,1,0,70,1.47,0
cpl::Football_Player::7c7c78f8a9b24353a2c2418452327dab,Kévin Santos,Atlético,Forward,14,911,0,1,10,0,6,1,10,13,17,4,2,0,83,1.68,0
cpl::Football_Player::f35e8387775841209e2b83c588cc5c52,J. Hamilton,Forge,Forward,12,312,1,0,8,0,2,0,2,7,7,1,0,0,80,1.15,0
cpl::Football_Player::3e4a7c1ba82c479793557ba421ea6743,K. Poku,Forge,Forward,20,1067,1,0,7,0,3,0,13,20,11,5,6,0,81,0.76,0
cpl::Football_Player::4677d430ee38453e9a424d4e8c1cc96b,T. Borges,Forge,Forward,26,2066,6,8,29,0,15,8,21,29,29,10,7,0,79,0.83,0
cpl::Football_Player::fba3134832e445b5824410919421b981,M. Petrasso,Montréal,Forward,13,437,0,0,4,0,3,0,2,3,7,1,0,0,79,1.44,0
cpl::Football_Player::35d0ca7d8f584e1394eae459d614903f,V. Moragrega,Atlético,Forward,23,694,1,0,13,0,3,0,11,31,15,6,5,0,75,1.3,0
cpl::Football_Player::f1b45254e2da46e483a7ba470a8becc5,L. Lawrie-Lattanzio,York,Forward,12,562,2,1,7,0,2,1,15,10,11,0,3,0,72,1.76,0
cpl::Football_Player::c8dce536cf5f4f02be8d2f7ba48e6929,A. Riggi,Wanderers,Forward,22,909,3,1,11,0,7,1,11,17,13,3,4,1,77,1.39,0
cpl::Football_Player::31115f5131a74426969fd8573af2d8b9,B. Wright,Forge,Forward,28,1433,7,2,24,0,15,2,3,13,31,7,2,0,57,1.07,0
cpl::Football_Player::a63da4a535904f639ece3007ff800854,Gabriel Bitar,York,Forward,21,1695,5,1,26,0,15,1,29,18,30,1,2,0,72,1.96,0
cpl::Football_Player::f4e2571b0ddc4aeba7c216a90a26ea34,K. Habibullah,Whitecaps,Forward,16,658,0,2,6,0,3,2,8,8,19,1,1,0,88,0.96,0
cpl::Football_Player::814c1c9c8c204da3a3cdc05ff7552b18,B. Forbes,Valour,Forward,12,540,2,1,8,0,5,1,3,4,4,2,1,0,75,1.33,0
cpl::Football_Player::41d0f411d33949359fd8e13884639ba0,B. Tabla,Atlético,Forward,30,2297,7,4,44,0,21,4,22,32,53,10,5,0,80,1.02,0
cpl::Football_Player::a96eb3025e23467ca33277ae9c86f369,S. Salter,Atlético,Forward,27,1840,11,0,42,0,22,0,9,32,22,10,0,1,73,1.27,0
cpl::Football_Player::01e4dc8e491d40f5aa24f147fe23b6e1,Oliver Minatel,Cavalry,Forward,6,175,1,0,3,0,3,0,3,3,4,1,0,0,78,0.0,0
cpl::Football_Player::6b48ced0357d4fd4a50e8ba77b6784d8,T. Warschewski,Cavalry,Forward,23,1679,7,4,38,0,22,4,20,23,66,5,2,0,72,1.88,0
cpl::Football_Player::0d635e29400f481397a6663825364631,S. Castello,Forge,Forward,6,70,0,0,1,0,1,0,2,1,6,0,0,0,90,1.29,0
cpl::Football_Player::de549c68a1d1413b862e2a8196868dc7,E. Welshman,Forge,Forward,20,579,2,2,10,0,6,2,7,16,7,7,2,0,74,0.62,0
cpl::Football_Player::be1bfa27679e47179c6f08e8a1a44647,O. De Rosario,York,Forward,27,2089,12,3,44,0,24,3,2,53,32,23,5,0,76,1.46,0
cpl::Football_Player::3a8819a7f06c45a38e951d42d8743025,M. Shaw,Cavalry,Forward,23,1472,4,1,21,0,14,1,14,33,37,11,2,0,76,0.92,0
cpl::Football_Player::0f153dc7081442a3bc20cd568ca71e39,W. Timóteo,Wanderers,Forward,27,1925,3,5,27,0,15,5,23,16,7,1,3,0,73,1.96,0
cpl::Football_Player::8f05f759197149d88e64f7a679adef64,R. Kratt,Pacific,Forward,14,858,2,1,13,0,8,1,10,13,9,3,0,0,79,1.36,0
cpl::Football_Player::697c5074a60947ab8c7cc589ade62981,Gianni dos Santos,Pacific,Forward,23,1065,3,1,29,0,19,1,11,18,27,2,4,0,69,1.44,0
cpl::Football_Player::2a0dc42d1dba4748a99b39aa920f7497,J. Brown,Cavalry,Forward,10,441,1,0,7,0,5,0,3,17,3,1,1,0,64,1.22,0
cpl::Football_Player::7d39ce2d96684e53ba7bf8361aee3bac,W. Pacius,,Forward,30,1931,12,1,44,0,24,1,6,24,24,10,3,0,79,0.98,0
cpl::Football_Player::2e23eddc1e4c4bc9bda11fb58618c72a,William Wallace,York,Forward,2,11,0,0,0,0,0,0,0,0,0,1,0,0,60,8.18,0
cpl::Football_Player::06a7cbbdbcac4641ac0ddc55b4c05117,M. Dyer,Vancouver FC,Forward,21,1840,9,2,47,0,24,2,14,44,46,4,6,1,72,1.03,0
cpl::Football_Player::48e58b3fa72f4f24ab03510e47ad2e6b,D. Fordyce,Valour,Forward,25,1861,1,2,11,0,6,2,30,30,22,0,4,1,81,1.21,0
cpl::Football_Player::48a893f1cbd2441d9afda48df5d56376,W. Ponce,Valour,Forward,20,1111,2,1,22,0,6,1,14,26,25,5,3,1,74,1.54,0
cpl::Football_Player::aa3e94caaeaf4cb3bdd18620c2ccf694,L. Cabrera,York,Forward,21,722,1,0,19,0,5,0,5,8,17,4,1,0,72,1.25,0
cpl::Football_Player::1ece129a4fee46d18322a9312200459f,A. Ricci,Vancouver FC,Forward,3,63,0,0,4,0,2,0,0,2,1,0,1,0,78,1.43,0
cpl::Football_Player::e63403e9bab940f29bef92f45ffb29ca,O. Antoniuk,Cavalry,Forward,5,166,0,0,2,0,1,0,2,1,8,2,1,0,66,0.0,0
cpl::Football_Player::99a91175ff8e476ca86125ecab87f00b,Mo Babouli,Forge,Forward,8,654,5,2,16,0,12,2,3,0,18,0,1,0,81,1.1,0
cpl::Football_Player::122d8608f24b4f0d80bdcaf047a7f00c,M. Catavolo,Valour,Forward,16,424,0,0,4,0,1,0,4,5,6,0,1,0,80,1.06,0
