playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%
cpl::Football_Player::a742bcbb546f417d9003cfe9bf5e3676,N. Higgins,York,Defender,8,458,0,0,1,0,0,0,4,7,1,0,1,1,90,1.77,0
cpl::Football_Player::242992e119ea4cf3b76878a2029dddac,P. Gee,Vancouver FC,Defender,27,2016,0,0,15,0,6,0,42,31,22,3,3,0,77,1.25,0
cpl::Football_Player::5a3736a2d77f4ba6b4815db18ecee270,V. Neufville,Atlético,Defender,13,785,0,1,2,0,0,1,12,14,14,0,4,0,77,1.83,0
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,19,1279,0,1,3,0,2,1,17,19,12,3,4,0,79,0.77,0
cpl::Football_Player::9743204ff22741e9958a22019e709346,S. Cebara,Valour,Defender,26,2186,1,2,5,0,2,2,21,9,27,3,3,0,89,1.24,0
cpl::Football_Player::907ea07d836b4d78a6fd1c95e7081ee6,D. Zator,Cavalry,Defender,25,2136,1,0,15,0,6,0,20,14,16,0,2,1,84,1.39,0
cpl::Football_Player::ddaa28ce30bc4ad8888405cb267a86cc,Miguel Acosta,Atlético,Defender,27,2430,2,1,5,0,2,1,41,24,19,2,7,0,77,1.7,0
cpl::Football_Player::347018d8099042888a6076bd0cea0744,K. Çela,Forge,Defender,6,200,0,0,1,0,0,0,1,5,2,0,2,0,90,0.9,0
cpl::Football_Player::ebfeb9e972964148846658f57142a247,R. Thompson,York,Defender,9,546,0,0,3,0,0,0,8,5,0,1,1,0,85,1.32,0
cpl::Football_Player::6981001867ad42d9b6d9bfc216cfab71,D. Samuel,Forge,Defender,28,2138,0,0,5,0,1,0,16,24,35,0,5,0,88,0.84,0
cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,Forge,Defender,25,1861,2,0,8,0,3,0,28,18,14,1,1,0,83,0.97,0
cpl::Football_Player::a22a6c20e107412398d843c4ab034577,R. Romeo,Valour,Defender,16,1439,2,0,10,0,4,0,13,19,3,2,6,1,86,1.63,0
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,24,2084,3,1,21,0,8,1,19,19,6,0,4,0,81,1.51,0
cpl::Football_Player::859df54960ef45ef98a04d967baa8d96,R. Boskovic,Ottawa Fury,Defender,5,195,0,0,0,0,0,0,4,5,2,0,0,0,80,1.85,0
cpl::Football_Player::8a6c8e7f553849f9a237ca5dd408e66d,B. Levis,Atlético,Defender,16,960,1,0,12,0,4,0,26,22,24,2,4,0,83,1.69,0
cpl::Football_Player::1b51a11201234c7ea6415ff935930a82,A. Baquero,Valour,Defender,23,1830,1,0,12,0,5,0,34,35,15,3,4,0,83,1.13,0
cpl::Football_Player::d1433885dbb94149b5acefd04d818f56,B. John,Atlético,Defender,5,147,0,0,1,0,1,0,2,2,4,0,0,0,76,1.84,0
cpl::Football_Player::a75ac9bdd7fe4c87bd657f07db89d6e2,M. Kapor,Atlético,Defender,21,1756,0,0,3,0,0,0,7,17,6,0,4,0,88,1.44,0
cpl::Football_Player::3ebb1a23b8bf4400bf5519f616825cad,K. Sow,Wanderers,Defender,11,900,0,0,0,0,0,0,14,6,5,0,0,0,87,1.1,0
cpl::Football_Player::d46e06f14e0d47e58d6f5f00e1eabfa9,T. Meilleur-Giguère,Wanderers,Defender,10,745,0,0,4,0,1,0,7,1,3,0,1,0,84,0.97,0
cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,Atlético,Defender,13,547,0,1,6,0,1,1,2,10,10,1,3,0,86,0.49,0
cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,Valour,Defender,7,554,2,0,2,0,2,0,1,6,3,0,0,0,79,0.32,0
