playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%,season,role,G_per_game,A_per_game,S_per_game,SOT_per_game,KP_per_game,Minutes_per_game
cpl::Football_Player::364352c812a14e868234e4883c9bd4e0,N. Ingham,Atlético,Goalkeeper,22,1980,0,0,0,0,0,0,0,0,5,0,2,0,64.0,1.14,0.0,2023,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::a86a1a3737bc4895b1340dc348ae5b09,S. Melvin,Pacific,Goalkeeper,6,540,0,0,0,0,0,0,0,0,0,0,0,0,63.0,1.5,0.0,2023,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::9c2fb41ece0d4ac7902f5799c23556f4,M. Williams,York,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2023,goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0
cpl::Football_Player::95c5a896975b488cb559f52bde46d3d4,R. Yesli,Wanderers,Goalkeeper,26,2340,0,0,0,0,0,0,0,0,6,0,1,0,59.0,1.35,0.0,2023,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::3369d66b5c1c44c38f4b479aed83a7e7,Roberto Alarcón,Valour,Defender,11,547,0,0,2,0,2,0,9,11,5,0,2,0,86.0,1.97,0.0,2023,defender,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,49.72727272727273
cpl::Football_Player::41f23e52e26541bca62d8378fafc1953,F. Aird,Cavalry,Defender,29,1435,2,2,11,0,5,2,18,8,2,1,3,0,81.0,0.88,0.0,2023,defender,0.06896551724137931,0.06896551724137931,0.3793103448275862,0.1724137931034483,0.06896551724137931,49.48275862068966
cpl::Football_Player::04974dd93657419b8440025eca4e2ef0,T. Field,Cavalry,Defender,4,212,0,0,1,0,0,0,1,5,0,0,1,0,87.0,0.85,0.0,2023,defender,0.0,0.0,0.25,0.0,0.0,53.0
cpl::Football_Player::c314ef65be194ced895c50a72967def8,D. Klomp,Cavalry,Defender,31,2820,5,1,21,0,10,1,35,30,9,0,2,0,90.0,1.02,0.0,2023,defender,0.16129032258064516,0.03225806451612903,0.6774193548387096,0.3225806451612903,0.03225806451612903,90.96774193548387
cpl::Football_Player::2dd1997d40764eb08c0b5287219a3269,B. Kamdem,Cavalry,Defender,25,2223,0,2,3,0,1,2,28,29,22,2,8,0,87.0,1.01,0.0,2023,defender,0.0,0.08,0.12,0.04,0.08,88.92
cpl::Football_Player::6aa006d1cfcb4e3c92a2de560fa893f6,C. Montgomery,Cavalry,Defender,13,690,0,0,4,0,0,0,1,5,5,0,1,0,84.0,1.17,0.0,2023,defender,0.0,0.0,0.3076923076923077,0.0,0.0,53.07692307692308
cpl::Football_Player::24a77d6eb2fd4d2d875f2d3fbab2679b,R. Ferrazzo,York,Defender,23,1208,0,1,11,0,3,1,24,22,24,4,6,0,81.0,1.12,0.0,2023,defender,0.0,0.043478260869565216,0.4782608695652174,0.13043478260869565,0.043478260869565216,52.52173913043478
cpl::Football_Player::dbd8bd41aa5a42158cc6c3a4c952bfdf,Z. Fernandez,Valour,Defender,24,1947,3,2,10,0,6,2,39,26,46,5,8,0,82.0,1.34,0.0,2023,defender,0.125,0.08333333333333333,0.4166666666666667,0.25,0.08333333333333333,81.125
cpl::Football_Player::ebad96b764c947998691fc6dcd98daa5,C. Campagna,Wanderers,Defender,10,539,0,0,1,0,0,0,9,15,4,1,4,0,82.0,1.84,0.0,2023,defender,0.0,0.0,0.1,0.0,0.0,53.9
cpl::Football_Player::c59ec6914e4d490d953655a38bc129ee,U. Chima,Cavalry,Defender,13,838,0,0,1,0,1,0,9,12,9,1,3,0,88.0,1.18,0.0,2023,defender,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,64.46153846153847
cpl::Football_Player::c3b03cc1de7848cdaaca16450017b36d,D. Nimick,Forge,Defender,28,2520,6,3,12,0,8,3,24,19,17,1,6,0,87.0,1.14,0.0,2023,defender,0.21428571428571427,0.10714285714285714,0.42857142857142855,0.2857142857142857,0.10714285714285714,90.0
cpl::Football_Player::3f2d3c2444df4c23b5e35783047ed538,A. White,Vancouver FC,Defender,20,1500,0,1,1,0,0,1,13,7,8,1,1,0,83.0,1.68,0.0,2023,defender,0.0,0.05,0.05,0.0,0.05,75.0
cpl::Football_Player::29e56c09baf549469b4a5934262e3dbf,J. Ruby,Wanderers,Defender,9,615,0,1,2,0,1,1,15,1,8,0,0,0,90.0,1.02,0.0,2023,defender,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,68.33333333333333
cpl::Football_Player::62df1dfa6f324b52a9f83820c5fd617c,D. Henry,Whitecaps,Defender,14,420,0,0,3,0,0,0,6,3,0,0,2,0,87.0,1.71,0.0,2023,defender,0.0,0.0,0.21428571428571427,0.0,0.0,30.0
cpl::Football_Player::fb189b88380942cc9861e75621409177,J. Cameron,Vancouver FC,Defender,19,1504,1,0,5,0,3,0,43,26,22,0,3,0,78.0,1.56,0.0,2023,defender,0.05263157894736842,0.0,0.2631578947368421,0.15789473684210525,0.0,79.15789473684211
cpl::Football_Player::4da84a61c12443e48f9c5d0dd8f2f3ae,K. Dada-Luke,Vancouver FC,Defender,29,2329,0,1,5,0,2,1,53,19,36,1,3,0,80.0,1.16,0.0,2023,defender,0.0,0.034482758620689655,0.1724137931034483,0.06896551724137931,0.034482758620689655,80.3103448275862
cpl::Football_Player::7205a0ef2aab4cf98da19157fb879f8a,E. Lajeunesse,Pacific,Defender,6,455,0,0,1,0,1,0,5,4,4,0,1,0,83.0,0.79,0.0,2023,defender,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,75.83333333333333
cpl::Football_Player::edf6ef9ee973485dbbf8b5123cf83a94,K. Chung,Pacific,Defender,13,1002,0,1,2,0,1,1,19,8,10,0,2,0,84.0,1.8,0.0,2023,defender,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,77.07692307692308
cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,Forge,Defender,19,1433,0,0,2,0,2,0,16,14,5,0,2,0,91.0,0.94,0.0,2023,defender,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,75.42105263157895
cpl::Football_Player::a22a6c20e107412398d843c4ab034577,R. Romeo,Valour,Defender,25,2189,0,0,3,0,1,0,20,16,6,0,6,1,84.0,1.77,0.0,2023,defender,0.0,0.0,0.12,0.04,0.0,87.56
cpl::Football_Player::6981001867ad42d9b6d9bfc216cfab71,D. Samuel,Forge,Defender,21,1194,0,0,4,0,1,0,8,18,25,1,4,0,86.0,1.21,0.0,2023,defender,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,56.857142857142854
cpl::Football_Player::9e87d386b53a4102aaeecfa5f58e3304,J. Watson,Pacific,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2023,defender,0.0,0.0,0.0,0.0,0.0,0.0
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,16,1052,0,1,4,0,3,1,14,5,4,0,1,0,79.0,1.03,0.0,2023,defender,0.0,0.0625,0.25,0.1875,0.0625,65.75
cpl::Football_Player::20d3548360484da9961196997ffa91d6,T. Mourdoukoutas,Valour,Defender,22,1849,0,1,6,0,0,1,19,15,7,0,1,0,88.0,1.61,0.0,2023,defender,0.0,0.045454545454545456,0.2727272727272727,0.0,0.045454545454545456,84.04545454545455
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,27,2397,4,1,24,0,10,1,19,21,6,2,5,0,85.0,1.24,0.0,2023,defender,0.14814814814814814,0.037037037037037035,0.8888888888888888,0.37037037037037035,0.037037037037037035,88.77777777777777
cpl::Football_Player::d1f55ff48211437dbc695c82aa0f9d15,C. Loughrey,Wanderers,Defender,25,2225,0,0,6,0,1,0,10,23,1,1,7,0,86.0,1.09,0.0,2023,defender,0.0,0.0,0.24,0.04,0.0,89.0
cpl::Football_Player::903ceb96f6d24227b97549c536a85f9e,I. Bakare,Vancouver FC,Defender,25,1715,0,0,4,0,0,0,31,18,22,1,5,0,82.0,1.73,0.0,2023,defender,0.0,0.0,0.16,0.0,0.0,68.6
cpl::Football_Player::2765417c9ab14808ae40c91c05077259,M. Harms,Cavalry,Defender,3,114,0,0,0,0,0,0,3,2,2,0,0,0,85.0,0.79,0.0,2023,defender,0.0,0.0,0.0,0.0,0.0,38.0
cpl::Football_Player::58c03096b6c940afacb752b030a52ad2,M. Owolabi-Belewu,Forge,Defender,18,832,0,0,2,0,0,0,18,22,20,0,5,0,85.0,1.08,0.0,2023,defender,0.0,0.0,0.1111111111111111,0.0,0.0,46.22222222222222
cpl::Football_Player::9fa7232743934bf2a022c4fe6a62c1b6,J. Haynes,Valour,Defender,14,902,0,0,2,0,0,0,28,11,11,0,3,0,83.0,1.6,0.0,2023,defender,0.0,0.0,0.14285714285714285,0.0,0.0,64.42857142857143
cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,Pacific,Defender,24,1776,0,0,1,0,1,0,35,18,18,1,3,1,85.0,1.17,0.0,2023,defender,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,74.0
cpl::Football_Player::a90bb203b7f24093abfdfd43e8c6ff40,M. Duncan,Forge,Defender,10,249,0,0,0,0,0,0,8,3,3,0,1,0,78.0,1.45,0.0,2023,defender,0.0,0.0,0.0,0.0,0.0,24.9
cpl::Football_Player::2158eb23a8d7408ea2e9b1d9ac59f461,G. Pianelli,Valour,Defender,17,1292,1,0,7,0,2,0,7,17,6,0,3,0,80.0,1.53,0.0,2023,defender,0.058823529411764705,0.0,0.4117647058823529,0.11764705882352941,0.0,76.0
cpl::Football_Player::91a17f348e28482898c8dbc5480ad503,P. Amedume,Pacific,Defender,14,656,0,0,2,0,0,0,5,3,9,1,2,0,90.0,0.96,0.0,2023,defender,0.0,0.0,0.14285714285714285,0.0,0.0,46.857142857142854
cpl::Football_Player::3b272b35b0294b428a237259d657f8f3,M. Niba,Atlético,Defender,12,645,0,1,1,0,0,1,11,15,4,0,2,0,73.0,1.4,0.0,2023,defender,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,53.75
cpl::Football_Player::bc3018329eb248b4a54fd137fa4f2cbc,M. James,Forge,Defender,28,2514,0,2,17,0,7,2,26,32,33,1,8,0,83.0,1.15,0.0,2023,defender,0.0,0.07142857142857142,0.6071428571428571,0.25,0.07142857142857142,89.78571428571429
cpl::Football_Player::ce073937285b4114bca2f2a3b658f3da,L. Singh,York,Defender,25,2223,1,0,11,0,6,0,13,22,5,0,5,0,85.0,1.01,0.0,2023,defender,0.04,0.0,0.44,0.24,0.0,88.92
cpl::Football_Player::1a506f4011a54179840901247a114e35,K. Ouimette,Atlético,Defender,26,2192,0,0,4,0,1,0,32,24,20,0,5,0,83.0,1.07,0.0,2023,defender,0.0,0.0,0.15384615384615385,0.038461538461538464,0.0,84.3076923076923
cpl::Football_Player::347018d8099042888a6076bd0cea0744,K. Çela,Forge,Defender,23,1712,2,1,12,0,2,1,15,18,9,2,3,0,84.0,1.52,0.0,2023,defender,0.08695652173913043,0.043478260869565216,0.5217391304347826,0.08695652173913043,0.043478260869565216,74.43478260869566
cpl::Football_Player::242992e119ea4cf3b76878a2029dddac,P. Gee,Vancouver FC,Defender,26,2330,0,1,5,0,3,1,22,24,21,3,6,0,82.0,1.55,0.0,2023,defender,0.0,0.038461538461538464,0.19230769230769232,0.11538461538461539,0.038461538461538464,89.61538461538461
cpl::Football_Player::5d3e254b11fe4041bdd0b85385ae0907,L. Thompson,Vancouver FC,Defender,3,48,0,0,0,0,0,0,2,2,0,0,1,0,62.0,3.75,0.0,2023,defender,0.0,0.0,0.0,0.0,0.0,16.0
cpl::Football_Player::b48a3c5692c34ed3915577a233b54697,N. Abatneh,Atlético,Defender,12,637,0,0,1,0,0,0,9,5,6,0,1,1,91.0,1.7,0.0,2023,defender,0.0,0.0,0.08333333333333333,0.0,0.0,53.083333333333336
cpl::Football_Player::ddaa28ce30bc4ad8888405cb267a86cc,Miguel Acosta,Atlético,Defender,25,2168,1,2,8,0,5,2,48,29,11,1,3,0,82.0,1.29,0.0,2023,defender,0.04,0.08,0.32,0.2,0.08,86.72
cpl::Football_Player::56d0b0c6af014268ba1e3a54193096e4,B. Vliet,Cavalry,Defender,14,842,0,2,6,0,3,2,20,15,7,1,3,0,78.0,1.5,0.0,2023,defender,0.0,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.14285714285714285,60.142857142857146
cpl::Football_Player::1b51a11201234c7ea6415ff935930a82,A. Baquero,Valour,Defender,26,1839,0,0,9,0,2,0,29,22,11,2,3,0,83.0,1.47,0.0,2023,defender,0.0,0.0,0.34615384615384615,0.07692307692307693,0.0,70.73076923076923
cpl::Football_Player::c6f67d242759463b83daae21b4e090fd,Diego Espejo,Atlético,Defender,19,1590,1,0,9,0,3,0,15,20,20,0,5,1,83.0,1.3,0.0,2023,defender,0.05263157894736842,0.0,0.47368421052631576,0.15789473684210525,0.0,83.6842105263158
cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,Atlético,Defender,15,1066,2,0,10,0,2,0,16,8,17,3,1,0,76.0,1.44,0.0,2023,defender,0.13333333333333333,0.0,0.6666666666666666,0.13333333333333333,0.0,71.06666666666666
cpl::Football_Player::f40858671e354d42ad80fd9d251afb6f,R. Rama,Forge,Defender,28,2397,1,2,12,0,4,2,45,43,19,1,8,0,80.0,1.09,0.0,2023,defender,0.03571428571428571,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.07142857142857142,85.60714285714286
cpl::Football_Player::d46e06f14e0d47e58d6f5f00e1eabfa9,T. Meilleur-Giguère,Wanderers,Defender,29,2609,4,0,16,0,7,0,18,9,10,5,2,0,89.0,1.21,0.0,2023,defender,0.13793103448275862,0.0,0.5517241379310345,0.2413793103448276,0.0,89.96551724137932
cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,Valour,Defender,9,487,0,0,3,0,1,0,3,1,2,1,0,0,83.0,1.29,0.0,2023,defender,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,54.111111111111114
cpl::Football_Player::e879ca3a6c7e4bb9ba29edd41f2b202e,Z. Roy,Atlético,Defender,3,71,0,0,0,0,0,0,3,0,1,0,1,0,78.0,0.0,0.0,2023,defender,0.0,0.0,0.0,0.0,0.0,23.666666666666668
cpl::Football_Player::7b0f6d51a0774b0691b240a3a96bc0ee,M. de Brienne,Atlético,Defender,20,1571,3,3,14,0,4,3,22,24,25,0,3,0,79.0,1.2,0.0,2023,defender,0.15,0.15,0.7,0.2,0.15,78.55
cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,Valour,Defender,17,1457,1,0,4,0,2,0,9,18,13,0,4,0,87.0,1.24,0.0,2023,defender,0.058823529411764705,0.0,0.23529411764705882,0.11764705882352941,0.0,85.70588235294117
cpl::Football_Player::ebfeb9e972964148846658f57142a247,R. Thompson,York,Defender,15,1166,1,0,4,0,1,0,11,8,2,0,2,0,85.0,1.7,0.0,2023,defender,0.06666666666666667,0.0,0.26666666666666666,0.06666666666666667,0.0,77.73333333333333
cpl::Football_Player::83cede75122b41d0aad420f4fb5daf2e,J. Daley,Cavalry,Midfielder,27,2019,0,5,15,0,2,5,44,45,32,0,12,0,82.0,0.94,0.0,2023,midfielder,0.0,0.18518518518518517,0.5555555555555556,0.07407407407407407,0.18518518518518517,74.77777777777777
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,17,486,1,2,7,0,3,2,3,5,7,2,1,0,85.0,1.67,0.0,2023,midfielder,0.058823529411764705,0.11764705882352941,0.4117647058823529,0.17647058823529413,0.11764705882352941,28.58823529411765
cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,Cavalry,Midfielder,28,2031,0,1,19,0,6,1,33,41,56,0,9,0,88.0,1.11,0.0,2023,midfielder,0.0,0.03571428571428571,0.6785714285714286,0.21428571428571427,0.03571428571428571,72.53571428571429
cpl::Football_Player::64ff8ebb61c74060b52ab17341495a05,M. Ferrin,York,Midfielder,26,2276,8,3,46,0,24,3,16,27,61,7,2,0,84.0,1.07,0.0,2023,midfielder,0.3076923076923077,0.11538461538461539,1.7692307692307692,0.9230769230769231,0.11538461538461539,87.53846153846153
cpl::Football_Player::0f32aad5bf304f70bb295ab41b41b4d9,M. Henry,Cavalry,Midfielder,18,682,2,0,11,0,4,0,11,18,22,1,1,0,80.0,0.4,0.0,2023,midfielder,0.1111111111111111,0.0,0.6111111111111112,0.2222222222222222,0.0,37.888888888888886
cpl::Football_Player::6aa0420a7a3448a49b34c863c5b11ce4,N. Myroniuk,Cavalry,Midfielder,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2023,midfielder,0.0,0.0,0.0,0.0,0.0,3.0
cpl::Football_Player::aa04c836bb59425c85469387082f8d56,N. Gyimah,Vancouver FC,Midfielder,11,251,0,0,5,0,2,0,9,10,8,1,4,0,58.0,1.08,0.0,2023,midfielder,0.0,0.0,0.45454545454545453,0.18181818181818182,0.0,22.818181818181817
cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5,A. Daniels,Pacific,Midfielder,29,1885,3,5,21,0,9,5,21,19,31,0,2,0,88.0,1.05,0.0,2023,midfielder,0.10344827586206896,0.1724137931034483,0.7241379310344828,0.3103448275862069,0.1724137931034483,65.0
cpl::Football_Player::faefaad76b26402c9854af3aab596d16,M. Omar,Wanderers,Midfielder,26,1558,0,0,5,0,2,0,31,24,44,0,4,0,92.0,1.33,0.0,2023,midfielder,0.0,0.0,0.19230769230769232,0.07692307692307693,0.0,59.92307692307692
cpl::Football_Player::4706f743c2cf40c992e6d3dcba4d4eff,N. Moazeni Zadeh,Vancouver FC,Midfielder,13,836,0,0,4,0,1,0,14,16,5,0,4,0,79.0,1.4,0.0,2023,midfielder,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,64.3076923076923
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,27,2316,4,5,45,0,18,5,36,40,32,2,5,0,82.0,1.09,0.0,2023,midfielder,0.14814814814814814,0.18518518518518517,1.6666666666666667,0.6666666666666666,0.18518518518518517,85.77777777777777
cpl::Football_Player::47690253116d4e34ac0d075eb36df3b3,T. Giraldo,Wanderers,Midfielder,19,814,2,0,12,0,5,0,15,22,9,1,2,0,70.0,1.0,0.0,2023,midfielder,0.10526315789473684,0.0,0.631578947368421,0.2631578947368421,0.0,42.8421052631579
cpl::Football_Player::3aa93b6a47f24dd59a4d50f71ae926d5,M. Cantave,Vancouver FC,Midfielder,26,1643,6,2,26,0,15,2,18,31,28,2,3,0,82.0,1.75,0.0,2023,midfielder,0.23076923076923078,0.07692307692307693,1.0,0.5769230769230769,0.07692307692307693,63.19230769230769
cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,Forge,Midfielder,24,1610,1,0,12,0,1,0,28,17,14,0,4,0,90.0,1.06,0.0,2023,midfielder,0.041666666666666664,0.0,0.5,0.041666666666666664,0.0,67.08333333333333
cpl::Football_Player::9a6571b3737143b79989244b08fbd50d,S. Camargo,Cavalry,Midfielder,28,1651,6,2,24,0,11,2,10,17,28,1,6,0,81.0,0.98,0.0,2023,midfielder,0.21428571428571427,0.07142857142857142,0.8571428571428571,0.39285714285714285,0.07142857142857142,58.964285714285715
cpl::Football_Player::fd8128d359f64c5180b7115c46766e93,T. Esprit,York,Midfielder,11,373,0,0,0,0,0,0,8,8,10,0,1,0,83.0,2.17,0.0,2023,midfielder,0.0,0.0,0.0,0.0,0.0,33.90909090909091
cpl::Football_Player::f52a8b692a56475c9c08c17236a42e86,S. Shome,Cavalry,Midfielder,20,1395,0,1,4,0,0,1,20,19,18,1,1,0,82.0,0.97,0.0,2023,midfielder,0.0,0.05,0.2,0.0,0.05,69.75
cpl::Football_Player::25edf8435cd445dfbfb5185b259ca0cf,V. Fry,Vancouver FC,Midfielder,10,868,1,1,5,0,2,1,11,35,13,1,6,0,80.0,1.76,0.0,2023,midfielder,0.1,0.1,0.5,0.2,0.1,86.8
cpl::Football_Player::d4dbf5aa0a9e4f1fb721f6cfcc1db14f,I. Mejía,TSS Rovers,Midfielder,1,11,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0.0,0.0,2023,midfielder,0.0,0.0,0.0,0.0,0.0,11.0
cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,Pacific,Midfielder,29,2175,4,3,24,0,13,3,39,25,24,1,6,1,80.0,1.16,0.0,2023,midfielder,0.13793103448275862,0.10344827586206896,0.8275862068965517,0.4482758620689655,0.10344827586206896,75.0
cpl::Football_Player::8eb11a313b2348b888a9b1799feba47c,S. Yeates,York,Midfielder,29,1693,1,2,20,0,9,2,14,24,17,0,3,0,88.0,1.22,0.0,2023,midfielder,0.034482758620689655,0.06896551724137931,0.6896551724137931,0.3103448275862069,0.06896551724137931,58.37931034482759
cpl::Football_Player::ad84db4f538d40f0b2ef200c7a5ed403,Renan Garcia,Vancouver FC,Midfielder,14,1257,1,1,14,0,7,1,26,20,16,0,2,0,82.0,1.93,0.0,2023,midfielder,0.07142857142857142,0.07142857142857142,1.0,0.5,0.07142857142857142,89.78571428571429
cpl::Football_Player::6bda12878690489697b20b110e311ad1,E. Simmons,Vancouver FC,Midfielder,25,1832,0,1,2,0,1,1,29,14,4,0,3,0,84.0,1.72,0.0,2023,midfielder,0.0,0.04,0.08,0.04,0.04,73.28
cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c,A. Achinioti-Jönsson,Forge,Midfielder,29,2399,0,0,12,0,6,0,22,21,41,1,2,0,87.0,1.09,0.0,2023,midfielder,0.0,0.0,0.41379310344827586,0.20689655172413793,0.0,82.72413793103448
cpl::Football_Player::8478206db8304d6487d404b1b5dd322c,Gabriel Antinoro,Atlético,Midfielder,23,720,2,0,9,0,5,0,16,16,9,0,3,0,73.0,2.38,0.0,2023,midfielder,0.08695652173913043,0.0,0.391304347826087,0.21739130434782608,0.0,31.304347826086957
cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,York,Midfielder,15,562,0,0,2,0,0,0,7,11,10,0,3,0,87.0,2.24,0.0,2023,midfielder,0.0,0.0,0.13333333333333333,0.0,0.0,37.46666666666667
cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,Pacific,Midfielder,26,1744,0,1,16,0,4,1,33,46,39,0,10,0,85.0,1.19,0.0,2023,midfielder,0.0,0.038461538461538464,0.6153846153846154,0.15384615384615385,0.038461538461538464,67.07692307692308
cpl::Football_Player::edcfdeb0583a4f25b44f57a7e66b2d6d,L. Callegari,Wanderers,Midfielder,27,2415,0,6,15,0,5,6,44,52,32,1,8,0,88.0,1.08,0.0,2023,midfielder,0.0,0.2222222222222222,0.5555555555555556,0.18518518518518517,0.2222222222222222,89.44444444444444
cpl::Football_Player::d97bc9c5cbf949d2be064c01af740715,C. Watson,Wanderers,Midfielder,25,1147,3,1,19,0,10,1,9,16,19,5,3,1,85.0,1.18,0.0,2023,midfielder,0.12,0.04,0.76,0.4,0.04,45.88
