playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%,season,role,G_per_game,A_per_game,S_per_game,SOT_per_game,KP_per_game,Minutes_per_game
cpl::Football_Player::62be7b2bf33146d18671152252f95575,K. Ceceri,Pacific,Defender,11,800,0,0,2,0,0,0,7,7,3,2,1,1,75.0,1.58,71.88,2024,defender,0.0,0.0,0.18181818181818182,0.0,0.0,72.72727272727273
cpl::Football_Player::2bffc15ee6604487b728ad495bae8317,J. Royer,Wanderers,Defender,1,14,0,0,0,0,0,0,1,1,1,0,0,0,63.0,6.43,0.0,2024,defender,0.0,0.0,0.0,0.0,0.0,14.0
cpl::Football_Player::c3b03cc1de7848cdaaca16450017b36d,D. Nimick,Forge,Defender,24,2003,8,3,24,11,13,3,21,32,23,0,5,2,84.0,1.53,72.46,2024,defender,0.3333333333333333,0.125,1.0,0.5416666666666666,0.125,83.45833333333333
cpl::Football_Player::8acd7b030e09457dacf4d02078701836,Allan Enyou,Vancouver FC,Defender,23,1916,0,0,4,0,1,0,27,14,7,0,4,0,83.0,1.41,63.04,2024,defender,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,83.30434782608695
cpl::Football_Player::f3ffebc2701c4e608f9f5055198c5ec9,D. Norman,Vancouver FC,Defender,17,1102,1,0,3,1,3,0,12,12,7,1,3,0,87.0,1.55,60.0,2024,defender,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,64.82352941176471
cpl::Football_Player::3f2d3c2444df4c23b5e35783047ed538,A. White,Vancouver FC,Defender,1,90,0,0,0,0,0,0,1,0,0,0,0,0,92.0,1.0,28.57,2024,defender,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::23b3c07e1e8244ce8862a16e72956393,D. Parra,Forge,Defender,25,2124,2,2,19,4,6,2,28,40,35,0,7,1,87.0,1.19,63.27,2024,defender,0.08,0.08,0.76,0.24,0.08,84.96
cpl::Football_Player::9dfa32fd254946aa9189e26a8888a192,E. Bah,Vancouver FC,Defender,14,698,2,0,7,2,4,0,13,16,19,2,2,1,76.0,1.68,35.29,2024,defender,0.14285714285714285,0.0,0.5,0.2857142857142857,0.0,49.857142857142854
cpl::Football_Player::8c250cb48a3648f2bfe78681f613b119,G. Facchineri,Valour,Defender,26,1865,1,0,6,1,2,0,24,44,16,0,7,0,82.0,1.35,53.97,2024,defender,0.038461538461538464,0.0,0.23076923076923078,0.07692307692307693,0.0,71.73076923076923
cpl::Football_Player::b48a3c5692c34ed3915577a233b54697,N. Abatneh,Atlético,Defender,22,1671,1,0,5,1,1,0,14,16,19,0,4,0,91.0,1.29,46.0,2024,defender,0.045454545454545456,0.0,0.22727272727272727,0.045454545454545456,0.0,75.95454545454545
cpl::Football_Player::7205a0ef2aab4cf98da19157fb879f8a,E. Lajeunesse,Pacific,Defender,14,1198,0,0,2,0,0,0,20,13,17,0,2,0,79.0,1.13,62.86,2024,defender,0.0,0.0,0.14285714285714285,0.0,0.0,85.57142857142857
cpl::Football_Player::6981001867ad42d9b6d9bfc216cfab71,D. Samuel,Forge,Defender,21,742,0,0,1,0,0,0,17,10,19,0,2,0,85.0,1.21,45.45,2024,defender,0.0,0.0,0.047619047619047616,0.0,0.0,35.333333333333336
cpl::Football_Player::443ef0f7c9294dd4a32e868c6e332abe,Jesús del Amo,Atlético,Defender,7,587,0,0,0,0,0,0,2,5,2,0,2,0,90.0,0.77,55.56,2024,defender,0.0,0.0,0.0,0.0,0.0,83.85714285714286
cpl::Football_Player::b6597676a5e34edf998b3ef92a3c14d0,M. Campagna,Vancouver FC,Defender,11,382,0,1,3,1,0,1,5,10,3,0,2,0,83.0,2.83,58.82,2024,defender,0.0,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,34.72727272727273
cpl::Football_Player::edf6ef9ee973485dbbf8b5123cf83a94,K. Chung,Pacific,Defender,19,1370,0,2,5,2,2,2,21,10,15,1,2,0,82.0,1.31,44.74,2024,defender,0.0,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.10526315789473684,72.10526315789474
cpl::Football_Player::ce073937285b4114bca2f2a3b658f3da,L. Singh,York,Defender,19,1482,0,0,5,0,2,0,8,9,4,0,5,0,89.0,1.21,53.57,2024,defender,0.0,0.0,0.2631578947368421,0.10526315789473684,0.0,78.0
cpl::Football_Player::20d3548360484da9961196997ffa91d6,T. Mourdoukoutas,Valour,Defender,25,2070,0,0,3,0,1,0,25,20,8,1,3,0,84.0,1.26,57.97,2024,defender,0.0,0.0,0.12,0.04,0.0,82.8
cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,Atlético,Defender,12,296,0,1,2,1,1,1,7,3,5,0,0,0,79.0,0.61,57.14,2024,defender,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,24.666666666666668
cpl::Football_Player::a90bb203b7f24093abfdfd43e8c6ff40,M. Duncan,Forge,Defender,30,1960,0,0,1,0,0,0,30,19,23,1,2,0,86.0,1.24,65.85,2024,defender,0.0,0.0,0.03333333333333333,0.0,0.0,65.33333333333333
cpl::Football_Player::e879ca3a6c7e4bb9ba29edd41f2b202e,Z. Roy,Atlético,Defender,8,158,0,0,2,0,1,0,1,1,5,0,1,0,86.0,0.57,0.0,2024,defender,0.0,0.0,0.25,0.125,0.0,19.75
cpl::Football_Player::58c03096b6c940afacb752b030a52ad2,M. Owolabi-Belewu,Forge,Defender,25,1685,2,0,3,2,2,0,48,29,27,1,11,0,85.0,1.12,53.85,2024,defender,0.08,0.0,0.12,0.08,0.0,67.4
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,29,2640,4,0,25,4,15,0,18,13,8,1,5,0,86.0,1.09,74.24,2024,defender,0.13793103448275862,0.0,0.8620689655172413,0.5172413793103449,0.0,91.03448275862068
cpl::Football_Player::7b0f6d51a0774b0691b240a3a96bc0ee,M. de Brienne,Atlético,Defender,28,2385,0,1,20,1,5,1,38,33,22,2,10,0,76.0,1.09,72.73,2024,defender,0.0,0.03571428571428571,0.7142857142857143,0.17857142857142858,0.03571428571428571,85.17857142857143
cpl::Football_Player::3369d66b5c1c44c38f4b479aed83a7e7,Roberto Alarcón,Valour,Defender,23,1810,0,1,5,1,1,1,29,29,29,1,6,1,88.0,1.49,45.16,2024,defender,0.0,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.043478260869565216,78.69565217391305
cpl::Football_Player::31591c7a0e35481b998578ee63a10adc,L. Torres,Atlético,Defender,16,475,1,0,2,1,1,0,14,10,5,0,1,1,92.0,1.14,85.71,2024,defender,0.0625,0.0,0.125,0.0625,0.0,29.6875
cpl::Football_Player::fc76edbb94da42899c7c12d79da56e2e,O. León,York,Defender,20,1526,2,0,8,2,2,0,18,20,23,0,6,1,81.0,0.94,53.45,2024,defender,0.1,0.0,0.4,0.1,0.0,76.3
cpl::Football_Player::9fa7232743934bf2a022c4fe6a62c1b6,J. Haynes,Valour,Defender,9,70,0,0,2,0,1,0,3,4,1,0,1,0,74.0,2.57,50.0,2024,defender,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,7.777777777777778
cpl::Football_Player::daa25be58b5a4bf1a1a9adfd1aa8bd18,F. Sturing,York,Defender,19,1593,0,0,3,0,1,0,22,28,11,1,2,0,89.0,1.19,62.5,2024,defender,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,83.84210526315789
cpl::Football_Player::bc0960bcc0aa44d6a2f7dc8d20680752,Dani Morer,Atlético,Defender,27,1316,0,6,2,6,1,6,19,34,9,2,5,0,86.0,1.09,62.5,2024,defender,0.0,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.2222222222222222,48.74074074074074
cpl::Football_Player::a742bcbb546f417d9003cfe9bf5e3676,N. Higgins,York,Defender,18,1085,1,1,1,2,1,1,14,13,2,1,4,0,88.0,1.24,47.5,2024,defender,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,60.27777777777778
cpl::Football_Player::1189f25d808e414eb258930a8b41dcc9,C. Chantzopoulos,Valour,Defender,16,1019,0,0,3,0,0,0,13,11,5,1,0,0,85.0,2.12,70.37,2024,defender,0.0,0.0,0.1875,0.0,0.0,63.6875
cpl::Football_Player::373e4451a3104cb29bd3a4c2e716692a,J. Córdova,York,Defender,22,1856,3,3,19,6,6,3,25,22,33,1,8,0,84.0,1.12,45.45,2024,defender,0.13636363636363635,0.13636363636363635,0.8636363636363636,0.2727272727272727,0.13636363636363635,84.36363636363636
cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,Pacific,Defender,11,657,0,1,0,1,0,1,12,3,10,0,2,0,80.0,0.68,31.25,2024,defender,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,59.72727272727273
cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,Forge,Defender,23,1862,0,0,0,0,0,0,19,14,6,0,4,0,91.0,1.11,67.44,2024,defender,0.0,0.0,0.0,0.0,0.0,80.95652173913044
cpl::Football_Player::242992e119ea4cf3b76878a2029dddac,P. Gee,Vancouver FC,Defender,24,1927,1,4,5,5,1,4,17,28,19,1,4,0,77.0,1.68,57.69,2024,defender,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.16666666666666666,80.29166666666667
cpl::Football_Player::f5f9dbfb4ae043d7bf4f7094d31693c3,J. Quintana,Pacific,Defender,17,1199,0,0,4,0,0,0,32,25,21,4,6,1,78.0,0.98,65.22,2024,defender,0.0,0.0,0.23529411764705882,0.0,0.0,70.52941176470588
cpl::Football_Player::2643a053f0b04373b2b6da28c55fe66e,T. Antonoglou,Valour,Defender,27,2419,1,7,10,8,7,7,51,25,30,1,5,0,83.0,1.49,45.45,2024,defender,0.037037037037037035,0.25925925925925924,0.37037037037037035,0.25925925925925924,0.25925925925925924,89.5925925925926
cpl::Football_Player::cad9192d6a9541128a76febb4a58387f,E. Kobza,Cavalry,Defender,20,1043,0,0,5,0,2,0,9,11,11,0,1,0,87.0,0.78,51.52,2024,defender,0.0,0.0,0.25,0.1,0.0,52.15
cpl::Football_Player::130bf1bad34e405d8bf525d7dab36e0f,T. Walker,Atlético,Defender,18,1352,0,0,3,0,2,0,21,20,16,0,1,0,85.0,1.07,57.89,2024,defender,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,75.11111111111111
cpl::Football_Player::9a6571b3737143b79989244b08fbd50d,S. Camargo,Cavalry,Midfielder,26,1740,3,4,24,7,15,4,7,15,22,6,1,0,85.0,0.78,60.87,2024,midfielder,0.11538461538461539,0.15384615384615385,0.9230769230769231,0.5769230769230769,0.15384615384615385,66.92307692307692
cpl::Football_Player::83cede75122b41d0aad420f4fb5daf2e,J. Daley,Cavalry,Midfielder,17,622,0,0,2,0,0,0,18,15,17,1,4,0,84.0,1.16,33.33,2024,midfielder,0.0,0.0,0.11764705882352941,0.0,0.0,36.588235294117645
cpl::Football_Player::0f32aad5bf304f70bb295ab41b41b4d9,M. Henry,Cavalry,Midfielder,9,419,2,0,10,2,7,0,2,10,11,1,1,0,85.0,0.86,28.57,2024,midfielder,0.2222222222222222,0.0,1.1111111111111112,0.7777777777777778,0.0,46.55555555555556
cpl::Football_Player::edcfdeb0583a4f25b44f57a7e66b2d6d,L. Callegari,Wanderers,Midfielder,25,2091,0,3,7,3,3,3,54,45,27,1,4,1,91.0,1.51,58.82,2024,midfielder,0.0,0.12,0.28,0.12,0.12,83.64
cpl::Football_Player::64ff8ebb61c74060b52ab17341495a05,M. Ferrin,York,Midfielder,27,2126,6,2,48,8,27,2,22,26,79,3,0,0,83.0,1.35,55.17,2024,midfielder,0.2222222222222222,0.07407407407407407,1.7777777777777777,1.0,0.07407407407407407,78.74074074074075
cpl::Football_Player::665cea6eccc741f8aef577d5196aa0be,J. McGlinchey,Cavalry,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2024,midfielder,0.0,0.0,0.0,0.0,0.0,0.0
cpl::Football_Player::29146de022e149ceb100b57434a926f9,S. Rea,Wanderers,Midfielder,14,734,1,0,12,1,5,0,6,10,9,2,3,0,82.0,1.59,0.0,2024,midfielder,0.07142857142857142,0.0,0.8571428571428571,0.35714285714285715,0.0,52.42857142857143
cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5,A. Daniels,Pacific,Midfielder,26,1257,0,1,9,1,6,1,16,10,15,0,1,0,84.0,1.86,46.67,2024,midfielder,0.0,0.038461538461538464,0.34615384615384615,0.23076923076923078,0.038461538461538464,48.34615384615385
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,21,630,0,0,6,0,2,0,3,10,11,0,0,0,76.0,2.29,28.57,2024,midfielder,0.0,0.0,0.2857142857142857,0.09523809523809523,0.0,30.0
cpl::Football_Player::6aa0420a7a3448a49b34c863c5b11ce4,N. Myroniuk,Cavalry,Midfielder,11,364,0,1,3,1,1,1,6,7,5,0,1,0,70.0,0.49,33.33,2024,midfielder,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,33.09090909090909
cpl::Football_Player::ad84db4f538d40f0b2ef200c7a5ed403,Renan Garcia,Vancouver FC,Midfielder,27,2247,0,0,21,0,9,0,35,47,10,0,6,0,85.0,1.56,51.76,2024,midfielder,0.0,0.0,0.7777777777777778,0.3333333333333333,0.0,83.22222222222223
cpl::Football_Player::6b46d359901b4fcdbbc99c0d60edd8fe,Vitor Dias,Wanderers,Midfielder,18,490,1,1,7,2,2,1,6,8,22,2,0,0,79.0,1.65,54.55,2024,midfielder,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.05555555555555555,27.22222222222222
cpl::Football_Player::ea993e84d28d42ad8bdef8cff90110c3,J. Gagnon-Laparé,Wanderers,Midfielder,23,1264,0,2,10,2,4,2,18,27,28,0,10,1,85.0,1.64,70.0,2024,midfielder,0.0,0.08695652173913043,0.43478260869565216,0.17391304347826086,0.08695652173913043,54.95652173913044
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,4,96,0,0,1,0,0,0,3,9,3,0,2,0,78.0,1.88,0.0,2024,midfielder,0.0,0.0,0.25,0.0,0.0,24.0
cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,York,Midfielder,29,2171,1,2,6,3,2,2,31,32,39,1,9,0,90.0,1.29,57.14,2024,midfielder,0.034482758620689655,0.06896551724137931,0.20689655172413793,0.06896551724137931,0.06896551724137931,74.86206896551724
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,29,2148,0,0,16,0,2,0,53,22,23,1,6,0,90.0,0.96,43.75,2024,midfielder,0.0,0.0,0.5517241379310345,0.06896551724137931,0.0,74.06896551724138
cpl::Football_Player::045e23648de340b18402e45860ddb268,G. McDonnell,Vancouver FC,Midfielder,17,407,0,2,4,2,2,2,9,5,11,0,1,0,79.0,2.65,23.53,2024,midfielder,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.11764705882352941,23.941176470588236
cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,Cavalry,Midfielder,22,892,1,0,8,1,4,0,25,30,33,0,3,0,88.0,0.91,72.22,2024,midfielder,0.045454545454545456,0.0,0.36363636363636365,0.18181818181818182,0.0,40.54545454545455
cpl::Football_Player::f52a8b692a56475c9c08c17236a42e86,S. Shome,Cavalry,Midfielder,30,2504,0,1,11,1,3,1,32,35,20,0,4,0,86.0,0.93,62.5,2024,midfielder,0.0,0.03333333333333333,0.36666666666666664,0.1,0.03333333333333333,83.46666666666667
cpl::Football_Player::6dd3b00ab7fe46b8bd3bac07dda809e8,O. Rommens,Vancouver FC,Midfielder,14,1043,0,0,8,0,2,0,13,17,21,0,3,0,88.0,1.12,60.0,2024,midfielder,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,74.5
cpl::Football_Player::b631f78036324d79a97a6c1cfe650d2a,P. Lamothe,Pacific,Midfielder,22,1070,0,0,5,0,0,0,28,33,8,2,2,1,90.0,0.84,42.86,2024,midfielder,0.0,0.0,0.22727272727272727,0.0,0.0,48.63636363636363
cpl::Football_Player::9d723c58b62545c7b3ff13a3e7d81b87,Diogo Ressurreição,Valour,Midfielder,27,2009,3,2,28,5,13,2,13,28,26,0,3,0,77.0,1.3,25.0,2024,midfielder,0.1111111111111111,0.07407407407407407,1.037037037037037,0.48148148148148145,0.07407407407407407,74.4074074074074
cpl::Football_Player::3c3cd8920062442f93c9e257f9d44111,N. Jensen,Forge,Midfielder,28,1480,6,0,32,6,19,0,10,23,20,2,1,0,82.0,0.91,9.09,2024,midfielder,0.21428571428571427,0.0,1.1428571428571428,0.6785714285714286,0.0,52.857142857142854
cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,Pacific,Midfielder,19,1221,0,0,12,0,6,0,38,17,17,0,5,0,82.0,1.03,44.44,2024,midfielder,0.0,0.0,0.631578947368421,0.3157894736842105,0.0,64.26315789473684
cpl::Football_Player::c0ae1ca6360b41c6ad94f45a8b50a872,T. Crawford,Vancouver FC,Midfielder,8,151,0,0,0,0,0,0,5,1,2,0,0,0,80.0,1.79,100.0,2024,midfielder,0.0,0.0,0.0,0.0,0.0,18.875
cpl::Football_Player::913d577963044f029317574fd338c2ae,M. Domínguez,Pacific,Midfielder,10,741,0,0,4,0,0,0,23,18,13,2,7,0,82.0,1.46,75.0,2024,midfielder,0.0,0.0,0.4,0.0,0.0,74.1
