playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%,season,role,G_per_game,A_per_game,S_per_game,SOT_per_game,KP_per_game,Minutes_per_game
cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29,A. Musse,Cavalry,Forward,29,2137,7,3,53,0,27,3,19,23,46,3,4,0,80.0,1.22,0.0,2022,forward,0.2413793103448276,0.10344827586206896,1.8275862068965518,0.9310344827586207,0.10344827586206896,73.6896551724138
cpl::Football_Player::1ece129a4fee46d18322a9312200459f,A. Ricci,Vancouver FC,Forward,3,63,0,0,4,0,2,0,0,2,1,0,1,0,78.0,1.43,0.0,2022,forward,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,21.0
cpl::Football_Player::c8dce536cf5f4f02be8d2f7ba48e6929,A. Riggi,Wanderers,Forward,22,909,3,1,11,0,7,1,11,17,13,3,4,1,77.0,1.39,0.0,2022,forward,0.13636363636363635,0.045454545454545456,0.5,0.3181818181818182,0.045454545454545456,41.31818181818182
cpl::Football_Player::d65b644d608b40dbb79ba6a0fb08d7f1,A. Rushenas,Wanderers,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0
cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,Valour,Defender,20,1388,0,0,0,0,0,0,23,20,14,0,5,0,87.0,1.62,0.0,2022,defender,0.0,0.0,0.0,0.0,0.0,69.4
cpl::Football_Player::bcd2bd431fea40f2ad5e2cd7d95bef32,A. Sissoko,Atlético,Midfielder,30,2529,4,3,20,0,9,3,26,29,70,7,5,0,79.0,0.89,0.0,2022,midfielder,0.13333333333333333,0.1,0.6666666666666666,0.3,0.1,84.3
cpl::Football_Player::5d8f9eb42d2a48ac83d0e7bdb6eebf50,A. Sissoko,Atlético,Midfielder,28,2349,0,1,4,0,2,1,24,41,18,0,7,0,84.0,1.07,0.0,2022,midfielder,0.0,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.03571428571428571,83.89285714285714
cpl::Football_Player::114243c66bf84de08c89d82c84024efa,A. Vaikla,Scrosoppi,Goalkeeper,21,1844,0,0,0,0,0,0,1,1,3,0,1,0,55.0,1.95,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,87.80952380952381
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,28,2242,2,1,17,0,6,1,18,27,1,0,6,0,89.0,1.12,0.0,2022,defender,0.07142857142857142,0.03571428571428571,0.6071428571428571,0.21428571428571427,0.03571428571428571,80.07142857142857
cpl::Football_Player::44afcd7647a14ba2bf6a8e37869641fe,Anthony Mikhael,Valour,Defender,5,173,0,0,0,0,0,0,1,2,1,0,0,1,82.0,2.08,0.0,2022,defender,0.0,0.0,0.0,0.0,0.0,34.6
cpl::Football_Player::44d8646a99894dd88699c278caf5e2c1,B. Bissainthe,Edmonton,Defender,21,1784,2,0,9,0,3,0,33,22,13,1,5,0,82.0,1.82,0.0,2022,defender,0.09523809523809523,0.0,0.42857142857142855,0.14285714285714285,0.0,84.95238095238095
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,27,1215,1,1,13,0,8,1,9,13,9,0,1,0,79.0,1.04,0.0,2022,midfielder,0.037037037037037035,0.037037037037037035,0.48148148148148145,0.2962962962962963,0.037037037037037035,45.0
cpl::Football_Player::814c1c9c8c204da3a3cdc05ff7552b18,B. Forbes,Valour,Forward,12,540,2,1,8,0,5,1,3,4,4,2,1,0,75.0,1.33,0.0,2022,forward,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.4166666666666667,0.08333333333333333,45.0
cpl::Football_Player::8a6c8e7f553849f9a237ca5dd408e66d,B. Levis,Atlético,Defender,22,1926,2,1,18,0,8,1,40,39,46,1,6,0,83.0,1.03,0.0,2022,defender,0.09090909090909091,0.045454545454545456,0.8181818181818182,0.36363636363636365,0.045454545454545456,87.54545454545455
cpl::Football_Player::4b6c1da63a144cfeb39e765ea2e3039c,B. McKendry,Atlético,Midfielder,27,1193,0,1,3,0,1,1,27,20,14,0,4,0,80.0,1.06,0.0,2022,midfielder,0.0,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035,44.18518518518518
cpl::Football_Player::41d0f411d33949359fd8e13884639ba0,B. Tabla,Atlético,Forward,30,2297,7,4,44,0,21,4,22,32,53,10,5,0,80.0,1.02,0.0,2022,forward,0.23333333333333334,0.13333333333333333,1.4666666666666666,0.7,0.13333333333333333,76.56666666666666
cpl::Football_Player::56d0b0c6af014268ba1e3a54193096e4,B. Vliet,Cavalry,Defender,21,1293,0,1,6,0,3,1,8,14,7,0,2,0,77.0,0.97,0.0,2022,defender,0.0,0.047619047619047616,0.2857142857142857,0.14285714285714285,0.047619047619047616,61.57142857142857
cpl::Football_Player::31115f5131a74426969fd8573af2d8b9,B. Wright,Forge,Forward,28,1433,7,2,24,0,15,2,3,13,31,7,2,0,57.0,1.07,0.0,2022,forward,0.25,0.07142857142857142,0.8571428571428571,0.5357142857142857,0.07142857142857142,51.17857142857143
cpl::Football_Player::6a7b9320483e458792ebd1f94a00baf0,C. Bent,Wanderers,Forward,19,999,2,0,9,0,6,0,8,10,21,15,1,0,74.0,1.53,0.0,2022,forward,0.10526315789473684,0.0,0.47368421052631576,0.3157894736842105,0.0,52.578947368421055
cpl::Football_Player::ebad96b764c947998691fc6dcd98daa5,C. Campagna,Wanderers,Defender,7,563,0,0,2,0,0,0,10,3,1,1,1,0,86.0,0.8,0.0,2022,defender,0.0,0.0,0.2857142857142857,0.0,0.0,80.42857142857143
cpl::Football_Player::1bd0dbfb79774479a33b21e4bc153680,C. Haworth,Ottawa Fury,Midfielder,26,1480,0,4,8,0,3,4,12,13,19,2,3,0,73.0,1.09,0.0,2022,midfielder,0.0,0.15384615384615385,0.3076923076923077,0.11538461538461539,0.15384615384615385,56.92307692307692
cpl::Football_Player::ed6b655ed6bb4c7baedb0fe8fc42495d,C. Irving,Vancouver FC,Goalkeeper,28,2520,0,0,0,0,0,0,0,0,9,0,0,0,73.0,1.21,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::0a71cc5786ac4cb6a42caa6d849c2129,C. Kalongo,Forge,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,92.0,2.0,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::d1f55ff48211437dbc695c82aa0f9d15,C. Loughrey,Wanderers,Defender,24,1297,0,1,3,0,0,1,11,15,8,0,5,0,74.0,1.87,0.0,2022,defender,0.0,0.041666666666666664,0.125,0.0,0.041666666666666664,54.041666666666664
cpl::Football_Player::33a38df225e24270b44c1fdfde2eb7a9,C. Mannella,Ottawa Fury,Midfielder,6,89,0,0,0,0,0,0,3,1,0,1,0,0,83.0,3.03,0.0,2022,midfielder,0.0,0.0,0.0,0.0,0.0,14.833333333333334
cpl::Football_Player::1ada73d8bf034890ab66cfbd681d0f7c,C. N'Sa,Wanderers,Defender,27,2423,2,3,13,0,7,3,50,34,51,5,3,1,87.0,1.34,0.0,2022,defender,0.07407407407407407,0.1111111111111111,0.48148148148148145,0.25925925925925924,0.1111111111111111,89.74074074074075
cpl::Football_Player::55dd391822fa4ee9a317707f26e1ddc9,C. Nanco,Forge,Forward,8,209,0,0,1,0,1,0,4,6,6,1,0,0,74.0,1.29,0.0,2022,forward,0.0,0.0,0.125,0.125,0.0,26.125
cpl::Football_Player::d86703b2ff12429489e4c885d14997b8,C. Smith,Edmonton,Forward,21,596,2,1,8,0,3,1,19,16,17,4,4,1,70.0,1.96,0.0,2022,forward,0.09523809523809523,0.047619047619047616,0.38095238095238093,0.14285714285714285,0.047619047619047616,28.38095238095238
cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,Pacific,Midfielder,25,1464,0,2,5,0,0,2,27,32,19,0,4,2,84.0,1.29,0.0,2022,midfielder,0.0,0.08,0.2,0.0,0.08,58.56
cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,Cavalry,Midfielder,24,1550,0,0,12,0,4,0,36,41,43,0,9,0,85.0,1.22,0.0,2022,midfielder,0.0,0.0,0.5,0.16666666666666666,0.0,64.58333333333333
cpl::Football_Player::b43d9617e62047d7aa28b50e96d6379b,D. Beckie,Atlético,Defender,26,1610,0,0,13,0,3,0,10,10,13,1,4,2,85.0,0.73,0.0,2022,defender,0.0,0.0,0.5,0.11538461538461539,0.0,61.92307692307692
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,29,1944,6,4,27,0,18,4,26,18,28,8,2,0,85.0,0.79,0.0,2022,forward,0.20689655172413793,0.13793103448275862,0.9310344827586207,0.6206896551724138,0.13793103448275862,67.03448275862068
cpl::Football_Player::3b19fa7fb1064556a2c16b457a82a603,D. Daniels,Pacific,Forward,23,956,3,0,13,0,7,0,17,29,13,4,6,0,70.0,1.32,0.0,2022,forward,0.13043478260869565,0.0,0.5652173913043478,0.30434782608695654,0.0,41.56521739130435
cpl::Football_Player::48e58b3fa72f4f24ab03510e47ad2e6b,D. Fordyce,Valour,Forward,25,1861,1,2,11,0,6,2,30,30,22,0,4,1,81.0,1.21,0.0,2022,forward,0.04,0.08,0.44,0.24,0.08,74.44
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,24,1987,0,0,10,0,5,0,46,36,16,0,7,0,85.0,0.86,0.0,2022,midfielder,0.0,0.0,0.4166666666666667,0.20833333333333334,0.0,82.79166666666667
cpl::Football_Player::c314ef65be194ced895c50a72967def8,D. Klomp,Cavalry,Defender,27,2174,3,2,15,0,4,2,28,31,3,1,7,0,85.0,1.32,0.0,2022,defender,0.1111111111111111,0.07407407407407407,0.5555555555555556,0.14814814814814814,0.07407407407407407,80.51851851851852
cpl::Football_Player::8d7834c08c834b28a4daef064d1e6041,D. Krutzen,Forge,Defender,4,341,0,0,3,0,0,0,3,2,0,0,0,0,86.0,0.79,0.0,2022,defender,0.0,0.0,0.75,0.0,0.0,85.25
cpl::Football_Player::72e65d5165df41d198c80f48acb6e327,D. Murasiranwa,Valour,Goalkeeper,8,675,0,0,0,0,0,0,0,1,2,0,0,0,59.0,1.47,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,84.375
cpl::Football_Player::f3ffebc2701c4e608f9f5055198c5ec9,D. Norman,Vancouver FC,Defender,21,1031,0,0,8,0,2,0,10,20,15,0,4,2,78.0,1.13,0.0,2022,defender,0.0,0.0,0.38095238095238093,0.09523809523809523,0.0,49.095238095238095
cpl::Football_Player::6981001867ad42d9b6d9bfc216cfab71,D. Samuel,Forge,Defender,21,1016,0,0,2,0,0,0,10,19,30,0,1,0,87.0,1.06,0.0,2022,defender,0.0,0.0,0.09523809523809523,0.0,0.0,48.38095238095238
cpl::Football_Player::907ea07d836b4d78a6fd1c95e7081ee6,D. Zator,Cavalry,Defender,28,2506,1,1,15,0,3,1,29,14,14,0,2,0,85.0,1.33,0.0,2022,defender,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.10714285714285714,0.03571428571428571,89.5
cpl::Football_Player::c6f67d242759463b83daae21b4e090fd,Diego Espejo,Atlético,Defender,27,2349,0,0,5,0,0,0,18,30,27,0,8,0,89.0,1.0,0.0,2022,defender,0.0,0.0,0.18518518518518517,0.0,0.0,87.0
cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,York,Midfielder,22,967,1,0,4,0,1,0,8,20,21,0,3,0,89.0,1.02,0.0,2022,midfielder,0.045454545454545456,0.0,0.18181818181818182,0.045454545454545456,0.0,43.95454545454545
cpl::Football_Player::ed004eacaca144bda4943965af890853,E. Gazdov,Montréal,Goalkeeper,2,180,0,0,0,0,0,0,1,0,1,0,0,0,45.0,1.0,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::655a241e039a4965b7f38990c3f8d981,E. Himaras,Valour,Goalkeeper,10,879,0,0,0,0,0,0,0,1,0,0,0,0,73.0,1.33,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,87.9
cpl::Football_Player::546d921891c342b2981014c8f5b1076d,E. Samb,Ottawa Fury,Forward,9,431,1,0,7,0,2,0,3,9,11,2,1,0,77.0,1.25,0.0,2022,forward,0.1111111111111111,0.0,0.7777777777777778,0.2222222222222222,0.0,47.888888888888886
cpl::Football_Player::6bda12878690489697b20b110e311ad1,E. Simmons,Vancouver FC,Midfielder,26,1858,0,1,10,0,1,1,37,24,6,0,4,0,80.0,1.31,0.0,2022,midfielder,0.0,0.038461538461538464,0.38461538461538464,0.038461538461538464,0.038461538461538464,71.46153846153847
cpl::Football_Player::de549c68a1d1413b862e2a8196868dc7,E. Welshman,Forge,Forward,20,579,2,2,10,0,6,2,7,16,7,7,2,0,74.0,0.62,0.0,2022,forward,0.1,0.1,0.5,0.3,0.1,28.95
cpl::Football_Player::b131e479cff24c5f99ea9187ee25f527,Eriks Santos,Wanderers,Defender,24,2028,1,1,7,0,2,1,20,13,10,0,2,0,80.0,1.38,0.0,2022,defender,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.041666666666666664,84.5
cpl::Football_Player::41f23e52e26541bca62d8378fafc1953,F. Aird,Cavalry,Defender,5,434,0,1,4,0,2,1,7,2,4,0,1,0,70.0,1.04,0.0,2022,defender,0.0,0.2,0.8,0.4,0.2,86.8
cpl::Football_Player::ee24589ef29144dba09760b596901674,F. N'sa,York,Defender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,2022,defender,0.0,0.0,0.0,0.0,0.0,1.0
cpl::Football_Player::dc9acb517ceb4bb6a191399acd30efa6,G. Catalano,Vaughan,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,91.0,3.0,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::49c115baca3047999a65b3cdefe88f4f,G. Escobar,TSS Rovers,Defender,5,200,0,0,0,0,0,0,6,3,2,0,1,0,70.0,0.0,0.0,2022,defender,0.0,0.0,0.0,0.0,0.0,40.0
cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,Forge,Defender,25,1588,0,1,3,0,0,1,22,18,13,0,4,0,86.0,1.02,0.0,2022,defender,0.0,0.04,0.12,0.0,0.04,63.52
cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,Pacific,Defender,18,901,0,0,0,0,0,0,20,19,14,1,3,0,85.0,0.9,0.0,2022,defender,0.0,0.0,0.0,0.0,0.0,50.05555555555556
cpl::Football_Player::fb2fbc059914452eb9a95cd309d66335,G. Ntignee,Cavalry,Forward,2,13,0,0,0,0,0,0,0,0,1,0,0,0,43.0,0.0,0.0,2022,forward,0.0,0.0,0.0,0.0,0.0,6.5
cpl::Football_Player::290f058a65584ba487f5fe64d0f7bebd,G. Smith-Doyle,Cavalry,Forward,5,43,0,0,2,0,2,0,1,1,0,0,1,0,60.0,0.0,0.0,2022,forward,0.0,0.0,0.4,0.4,0.0,8.6
cpl::Football_Player::a63da4a535904f639ece3007ff800854,Gabriel Bitar,York,Forward,21,1695,5,1,26,0,15,1,29,18,30,1,2,0,72.0,1.96,0.0,2022,forward,0.23809523809523808,0.047619047619047616,1.2380952380952381,0.7142857142857143,0.047619047619047616,80.71428571428571
cpl::Football_Player::697c5074a60947ab8c7cc589ade62981,Gianni dos Santos,Pacific,Forward,23,1065,3,1,29,0,19,1,11,18,27,2,4,0,69.0,1.44,0.0,2022,forward,0.13043478260869565,0.043478260869565216,1.2608695652173914,0.8260869565217391,0.043478260869565216,46.30434782608695
cpl::Football_Player::a533d625248540afaff1a64c880c5de4,Iván Pérez,Atlético,Defender,9,187,1,0,4,0,3,0,6,6,8,0,1,0,83.0,1.44,0.0,2022,defender,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.0,20.77777777777778
cpl::Football_Player::2b1131e0053c45b7a043be075195b6ee,J. Ascanio,Valour,Midfielder,4,220,0,1,6,0,4,1,9,9,5,3,1,1,79.0,0.82,0.0,2022,midfielder,0.0,0.25,1.5,1.0,0.25,55.0
cpl::Football_Player::4d636b2222ce4dadada19f4087f42b9e,J. Assi,Montréal,Forward,19,789,0,2,5,0,2,2,15,11,12,9,1,0,75.0,1.37,0.0,2022,forward,0.0,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.10526315789473684,41.526315789473685
cpl::Football_Player::2a0dc42d1dba4748a99b39aa920f7497,J. Brown,Cavalry,Forward,10,441,1,0,7,0,5,0,3,17,3,1,1,0,64.0,1.22,0.0,2022,forward,0.1,0.0,0.7,0.5,0.0,44.1
cpl::Football_Player::0affe36819cc4290bfa45fb50ea6a480,J. Carlos,Scrosoppi,Midfielder,12,441,0,1,1,0,1,1,13,10,6,0,1,0,77.0,2.04,0.0,2022,midfielder,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,36.75
cpl::Football_Player::316e45756fc44527ada7b1ea025918b0,J. Di Chiara,York,Midfielder,18,870,0,0,6,0,1,0,8,19,26,3,4,1,78.0,1.34,0.0,2022,midfielder,0.0,0.0,0.3333333333333333,0.05555555555555555,0.0,48.333333333333336
cpl::Football_Player::aafb864d45ab43e8849d3cff096d5c07,J. Dixon,Ottawa Fury,Defender,23,1525,0,0,1,0,0,0,32,29,14,0,5,0,88.0,1.3,0.0,2022,defender,0.0,0.0,0.043478260869565216,0.0,0.0,66.30434782608695
cpl::Football_Player::025b3abb0a9541f29ad82d9cd2eb8335,J. Escalante,Cavalry,Midfielder,28,2238,4,5,29,0,14,5,26,34,38,8,7,0,75.0,1.21,0.0,2022,midfielder,0.14285714285714285,0.17857142857142858,1.0357142857142858,0.5,0.17857142857142858,79.92857142857143
cpl::Football_Player::d175158deac54277b8a38375fe1383a9,J. Esparza,Valour,Defender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,90.0,0.0,2022,defender,0.0,0.0,0.0,0.0,0.0,1.0
cpl::Football_Player::ea993e84d28d42ad8bdef8cff90110c3,J. Gagnon-Laparé,Wanderers,Midfielder,22,1719,0,1,12,0,2,1,36,34,35,0,6,1,82.0,1.1,0.0,2022,midfielder,0.0,0.045454545454545456,0.5454545454545454,0.09090909090909091,0.045454545454545456,78.13636363636364
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,7,79,0,0,0,0,0,0,0,2,4,0,2,0,65.0,1.14,0.0,2022,defender,0.0,0.0,0.0,0.0,0.0,11.285714285714286
cpl::Football_Player::f35e8387775841209e2b83c588cc5c52,J. Hamilton,Forge,Forward,12,312,1,0,8,0,2,0,2,7,7,1,0,0,80.0,1.15,0.0,2022,forward,0.08333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,26.0
cpl::Football_Player::9fa7232743934bf2a022c4fe6a62c1b6,J. Haynes,Valour,Defender,16,889,0,0,2,0,0,0,15,9,2,0,1,0,79.0,1.11,0.0,2022,defender,0.0,0.0,0.125,0.0,0.0,55.5625
cpl::Football_Player::df0de20d12274b3d9549323a3547572b,J. Heard,Pacific,Forward,27,2103,6,3,22,0,11,3,24,40,48,11,7,0,72.0,0.98,0.0,2022,forward,0.2222222222222222,0.1111111111111111,0.8148148148148148,0.4074074074074074,0.1111111111111111,77.88888888888889
cpl::Football_Player::d3eccdc138364416ab9dd2b141d41e76,J. Holliday,Cavalry,Goalkeeper,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,1.0
cpl::Football_Player::c49f24c9d41145ed9c4bf9758b0ed6f9,J. Mason,Cavalry,Forward,22,1747,8,1,36,0,26,1,3,24,14,25,2,0,80.0,1.13,0.0,2022,forward,0.36363636363636365,0.045454545454545456,1.6363636363636365,1.1818181818181819,0.045454545454545456,79.4090909090909
cpl::Football_Player::7e18ad4df0bc44ce92ddcffed48d7b88,J. Roloff,Cavalry,Goalkeeper,4,360,0,0,0,0,0,0,0,0,1,0,0,0,73.0,2.0,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::29e56c09baf549469b4a5934262e3dbf,J. Ruby,Wanderers,Defender,10,795,0,0,1,0,0,0,20,3,5,0,0,0,87.0,1.02,0.0,2022,defender,0.0,0.0,0.1,0.0,0.0,79.5
cpl::Football_Player::2780a63e2bc74d368e239e9e42851d4c,J. Sirois,Montréal,Goalkeeper,19,1710,0,0,0,0,0,0,0,0,5,0,1,0,68.0,1.37,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::cf6994b565344d65880882873de4ede4,J. Wilson,York,Midfielder,26,2209,3,0,15,0,6,0,34,38,43,1,5,1,81.0,1.18,0.0,2022,midfielder,0.11538461538461539,0.0,0.5769230769230769,0.23076923076923078,0.0,84.96153846153847
cpl::Football_Player::751e68a27d374a64b9646c08102f6daf,João Morelli,Wanderers,Forward,2,180,1,0,10,0,7,0,2,2,0,0,0,0,74.0,0.5,0.0,2022,forward,0.5,0.0,5.0,3.5,0.0,90.0
cpl::Football_Player::5ce4b7ace82243faa7b342751ac3a642,K. Alemán,Scrosoppi,Midfielder,25,1020,2,1,11,0,6,1,17,19,22,1,4,0,83.0,1.24,0.0,2022,midfielder,0.08,0.04,0.44,0.24,0.04,40.8
cpl::Football_Player::f7b3dd095e88450ca085f9cf8a12f3b0,K. Baskett,Wanderers,Goalkeeper,9,810,0,0,0,0,0,0,0,0,1,0,2,0,64.0,1.33,0.0,2022,goalkeeper,0.0,0.0,0.0,0.0,0.0,90.0
cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,Forge,Midfielder,27,2148,2,6,26,0,9,6,13,14,16,2,5,2,84.0,0.88,0.0,2022,midfielder,0.07407407407407407,0.2222222222222222,0.9629629629629629,0.3333333333333333,0.2222222222222222,79.55555555555556
cpl::Football_Player::4da84a61c12443e48f9c5d0dd8f2f3ae,K. Dada-Luke,Vancouver FC,Defender,25,1947,1,1,6,0,4,1,46,23,38,0,5,0,83.0,1.43,0.0,2022,defender,0.04,0.04,0.24,0.16,0.04,77.88
cpl::Football_Player::f4e2571b0ddc4aeba7c216a90a26ea34,K. Habibullah,Whitecaps,Forward,16,658,0,2,6,0,3,2,8,8,19,1,1,0,88.0,0.96,0.0,2022,forward,0.0,0.125,0.375,0.1875,0.125,41.125
cpl::Football_Player::3e4a7c1ba82c479793557ba421ea6743,K. Poku,Forge,Forward,20,1067,1,0,7,0,3,0,13,20,11,5,6,0,81.0,0.76,0.0,2022,forward,0.05,0.0,0.35,0.15,0.0,53.35
cpl::Football_Player::c82c8c9fc952454c80e3c45a6f9c883d,K. Rendón,Valour,Midfielder,12,643,0,0,6,0,1,0,4,8,2,0,3,0,80.0,1.54,0.0,2022,midfielder,0.0,0.0,0.5,0.08333333333333333,0.0,53.583333333333336
cpl::Football_Player::b62c417ac638422ea0b822571917ccd3,K. Yao,Montréal,Defender,26,2275,1,2,8,0,1,2,29,27,10,0,4,0,88.0,1.19,0.0,2022,defender,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.038461538461538464,0.07692307692307693,87.5
cpl::Football_Player::7c7c78f8a9b24353a2c2418452327dab,Kévin Santos,Atlético,Forward,14,911,0,1,10,0,6,1,10,13,17,4,2,0,83.0,1.68,0.0,2022,forward,0.0,0.07142857142857142,0.7142857142857143,0.42857142857142855,0.07142857142857142,65.07142857142857
cpl::Football_Player::bea0467ed08a42da96f4a22d105a897d,L. Amla,FC Laval,Forward,9,228,0,0,3,0,1,0,3,5,4,3,0,0,56.0,1.97,0.0,2022,forward,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,25.333333333333332
cpl::Football_Player::aa3e94caaeaf4cb3bdd18620c2ccf694,L. Cabrera,York,Forward,21,722,1,0,19,0,5,0,5,8,17,4,1,0,72.0,1.25,0.0,2022,forward,0.047619047619047616,0.0,0.9047619047619048,0.23809523809523808,0.0,34.38095238095238
cpl::Football_Player::f1b45254e2da46e483a7ba470a8becc5,L. Lawrie-Lattanzio,York,Forward,12,562,2,1,7,0,2,1,15,10,11,0,3,0,72.0,1.76,0.0,2022,forward,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.08333333333333333,46.833333333333336
